ts_code,trade_date,trade_count,buy_elg_amount,buy_elg_vol,sell_elg_amount,sell_elg_vol,buy_lg_amount,buy_lg_vol,sell_lg_amount,sell_lg_vol,buy_md_amount,buy_md_vol,sell_md_amount,sell_md_vol,buy_sm_amount,buy_sm_vol,sell_sm_amount,sell_sm_vol,net_mf_amount,net_mf_vol
002077.SZ,20250821,24965.0,1251.29,8554.99,1324.4,9061.0,6644.61,45406.0,5736.99,39226.01,10161.51,69465.71,10861.81,74237.64,10106.88,69111.0,10241.09,70013.05,-4247.76,-29207.5
600499.SH,20250821,28981.0,1193.7,9946.0,713.44,5954.0,3402.28,28482.14,3140.22,26301.0,6580.96,55084.54,6125.76,51233.05,11004.51,92153.28,12202.02,102177.91,-1389.63,-11757.88
300269.SZ,20250821,29408.0,961.4,17542.0,421.33,7724.0,5350.24,97763.0,5459.02,99780.47,8254.61,150862.0,8924.17,163142.24,8472.21,154981.2,8233.93,150501.49,-1943.5,-36071.12
003025.SZ,20250821,16425.0,611.04,4026.2,1582.21,10453.6,3385.74,22331.28,3331.87,21954.3,6940.12,45742.8,5917.61,38990.64,6347.42,41843.81,6452.64,42545.55,-4545.25,-29978.57
603817.SH,20250821,6018.0,324.41,5385.0,155.97,2578.0,571.57,9480.09,738.27,12255.0,1236.2,20513.09,1450.55,24060.0,1908.11,31645.49,1695.5,28130.67,102.08,1637.33
603439.SH,20250821,8834.0,212.62,1610.0,102.77,778.0,2093.86,15868.0,1999.27,15150.81,5060.01,38339.81,5470.73,41449.62,6085.6,46100.0,5879.32,44539.38,1204.66,9105.81
603212.SH,20250821,20433.0,247.5,2084.0,574.07,4833.0,2217.72,18661.13,2606.01,21924.0,6458.48,54347.26,5613.75,47222.22,9761.87,82120.44,9891.74,83233.61,-1591.62,-13512.91
301209.SZ,20250821,5952.0,594.07,646.0,245.81,264.0,4090.16,4409.0,3404.25,3675.6,6234.53,6730.4,6353.08,6852.2,3434.14,3704.8,4349.77,4698.4,-1089.38,-1210.6
603053.SH,20250821,17049.0,4785.1,42615.2,2372.81,21341.09,3450.02,31886.09,4575.86,41967.29,8173.27,76223.16,9088.27,84243.38,9237.01,86318.91,9608.47,89491.6,4416.98,41389.9
301066.SZ,20250821,13316.0,0.0,0.0,296.83,1827.0,2305.3,14202.17,2149.17,13245.84,5141.16,31688.43,4908.53,30254.6,4730.42,29163.94,4822.35,29727.1,605.54,3672.54
603579.SH,20250821,32331.0,1712.55,4480.94,2091.72,5497.92,11077.27,28888.09,10675.4,27885.05,18115.52,47362.17,17447.8,45609.68,22930.1,59979.67,23620.53,61718.22,5251.29,13541.07
002229.SZ,20250821,69176.0,7281.86,36678.19,20893.04,105786.1,21790.57,110242.37,27176.9,137846.45,34776.51,176325.23,33415.97,169431.84,41230.07,209423.95,23593.1,119605.35,-17524.04,-89919.32
603929.SH,20250821,11254.0,570.08,1614.0,12.63,36.0,2849.87,8119.0,2537.57,7227.0,4216.94,12022.0,4721.32,13456.0,7140.33,20335.89,7505.69,21371.89,-1840.96,-5255.11
688729.SH,20250821,32812.0,3840.49,13879.67,4517.15,16460.7,23053.18,83246.72,21204.36,76505.64,29474.08,106424.56,29800.59,107574.22,25322.5,91360.94,26168.15,94371.33,-19171.88,-69391.51
600505.SH,20250821,19141.0,0.0,0.0,1039.95,7172.0,4165.93,28710.74,4393.09,30282.0,9605.99,66219.01,8711.19,60046.27,12122.77,83575.26,11750.46,81004.74,4290.82,29555.51
002983.SZ,20250821,12729.0,222.75,994.0,224.25,999.89,1467.13,6566.03,2041.95,9150.41,3196.04,14306.66,3070.26,13740.36,4986.11,22337.0,4535.58,20313.03,-469.36,-2120.33
603990.SH,20250821,16490.0,954.93,6206.0,774.21,5027.64,3113.68,20216.71,3126.96,20309.12,6644.06,43165.08,6686.11,43421.73,8992.93,58414.83,9118.32,59244.13,-4125.68,-26891.96
603200.SH,20250821,28323.0,5861.56,8771.0,3951.13,5925.0,11394.49,17040.77,10375.62,15488.96,19796.25,29599.4,20395.67,30489.93,22600.57,33821.7,24930.45,37328.98,-19914.72,-29842.27
300236.SZ,20250821,53237.0,20401.2,35998.51,22703.35,40308.79,41713.09,74106.51,44005.41,78347.46,46711.59,83095.46,45168.96,80275.15,31761.23,56736.54,28709.39,51005.62,-7675.81,-13683.7
600812.SH,20250821,21828.0,1388.27,21068.0,988.7,14999.2,3548.35,53804.26,3184.0,48246.0,5864.81,88922.94,5952.24,90245.3,8086.15,122587.8,8762.63,132892.5,-1673.73,-25581.32
301552.SZ,20250821,6164.0,103.51,238.0,95.03,218.0,2914.93,6677.03,3056.17,7008.96,5211.72,11941.02,4697.66,10763.24,3163.05,7253.4,3544.35,8119.25,-2916.89,-6695.19
002343.SZ,20250821,49472.0,3757.7,42522.0,2710.25,30648.56,12549.3,141905.0,14886.29,168462.0,23224.34,262818.6,22107.62,250257.0,20084.64,227470.6,19911.83,225348.64,-4234.08,-48695.0
000401.SZ,20250821,10732.0,613.71,12197.0,989.8,19691.0,2587.54,51467.64,2146.35,42666.39,2736.99,54406.59,2858.34,56840.55,3306.47,65747.59,3250.21,64620.88,1291.6,25588.24
002636.SZ,20250821,43191.0,1416.81,10738.0,3325.31,25258.0,8545.41,64824.09,12501.28,94797.96,14417.61,109273.06,14317.34,108543.85,19992.35,151644.04,14228.25,107879.38,-10608.57,-80543.73
002344.SZ,20250821,20659.0,120.23,2580.0,251.22,5386.0,1622.64,34705.0,2281.26,48797.0,3121.94,66786.0,3192.53,68280.27,4368.32,93427.27,3508.12,75035.0,-977.11,-21100.65
301314.SZ,20250821,3402.0,0.0,0.0,0.0,0.0,557.9,1237.0,491.42,1092.3,1575.06,3493.0,1226.53,2719.2,1802.99,4002.6,2218.0,4921.1,-768.1,-1710.2
600638.SH,20250821,10602.0,9.72,161.0,0.0,0.0,1469.45,24217.0,1502.32,24735.2,3765.25,62020.6,3628.72,59763.2,4010.53,66068.8,4123.9,67969.0,1073.49,17517.4
603201.SH,20250821,8866.0,0.0,0.0,202.8,1175.0,1328.38,7533.0,1262.13,7152.72,3177.61,18060.4,2936.49,16673.17,4380.03,24889.24,4484.59,25481.75,971.75,5442.9
300753.SZ,20250821,14875.0,677.26,1998.0,3110.8,9254.01,7083.86,21016.6,8189.67,24310.03,10572.62,31333.54,11656.39,34544.1,10872.67,32242.91,6249.56,18482.91,-2584.46,-7691.37
002463.SZ,20250821,167880.0,66418.48,124939.87,77133.23,145234.12,106440.27,199881.82,142271.56,267768.17,145521.71,273410.74,133884.46,251427.24,105336.96,198301.46,70428.17,132104.36,-11744.59,-23248.21
688621.SH,20250821,12752.0,5004.41,6079.01,2963.13,3635.24,12270.05,14871.95,13915.3,16862.39,18200.14,22066.29,20478.36,24757.15,13052.01,15841.0,11169.82,13603.47,2478.03,2883.11
300076.SZ,20250821,12950.0,601.17,8817.0,306.59,4499.0,1574.28,23126.25,1813.1,26620.0,2735.8,40158.16,3148.96,46224.25,3762.79,55217.0,3405.39,49975.16,-311.02,-4579.59
002049.SZ,20250821,108867.0,36610.15,44594.29,25387.93,31066.96,64160.04,78215.5,77482.41,94549.35,92199.41,112607.92,82879.48,101167.55,60617.35,74234.34,67837.12,82868.19,-42911.75,-52585.09
300225.SZ,20250821,11445.0,544.08,11824.0,584.45,12697.0,7221.48,157328.51,6036.63,131603.96,7374.06,161058.16,7889.67,172330.71,4161.59,90749.2,4790.46,104328.2,2286.3,48993.65
001256.SZ,20250821,7283.0,123.6,500.0,227.38,924.0,1218.15,4951.0,1258.89,5115.0,2400.18,9759.99,1989.52,8090.0,2561.59,10420.0,2827.73,11501.99,-1371.03,-5589.05
600099.SH,20250821,9488.0,133.71,1105.0,386.35,3190.0,832.16,6938.0,681.05,5681.0,1869.63,15631.0,1766.1,14761.0,4008.79,33581.01,4010.79,33623.01,409.56,3326.99
603321.SH,20250821,10090.0,0.0,0.0,308.72,3615.0,656.57,7591.0,501.52,5778.0,2036.91,23472.0,1822.93,20992.0,3374.12,38912.0,3434.45,39590.0,878.14,10069.0
688426.SH,20250821,2481.0,0.0,0.0,0.0,0.0,45.25,185.12,130.06,530.92,607.99,2478.11,638.17,2598.27,1429.34,5816.43,1314.35,5350.47,89.4,364.34
300610.SZ,20250821,9381.0,286.8,2209.0,0.0,0.0,996.61,7697.0,1834.15,14166.0,3539.57,27333.5,3510.13,27098.0,3373.31,26038.0,2852.01,22013.5,-1810.48,-14008.5
300292.SZ,20250821,36637.0,2511.53,47684.0,1417.9,26982.1,8938.9,169602.11,9871.61,187726.1,13300.07,252745.0,11643.18,221138.58,9787.3,186223.69,11605.11,220408.02,-2332.56,-45625.84
600265.SH,20250821,585.0,0.0,0.0,0.0,0.0,863.52,3857.0,781.51,3500.95,794.41,3556.0,735.86,3285.1,314.51,1409.95,455.06,2036.9,-216.8,-952.95
688189.SH,20250821,21298.0,254.38,1714.69,53.96,349.26,2868.15,19307.5,2684.54,18051.04,6322.56,42511.54,5960.25,40056.47,10082.13,67848.25,10828.46,72925.21,-1945.78,-13285.2
688332.SH,20250821,10483.0,6937.02,6100.46,4008.15,3534.58,9511.64,8395.13,9886.13,8732.7,15796.43,13977.0,17280.94,15271.8,11278.42,9976.66,12348.28,10910.17,-6641.52,-5862.01
002876.SZ,20250821,13817.0,579.87,2097.0,1125.95,4090.71,2943.3,10633.0,3959.9,14313.0,5201.51,18777.0,4623.84,16670.62,5978.78,21582.51,4993.77,18015.18,-2136.53,-7738.49
301322.SZ,20250821,8013.0,1227.71,3669.0,1051.82,3159.0,3915.78,11746.7,5348.88,16038.6,6461.68,19396.1,6152.11,18465.51,5089.71,15286.64,4142.05,12435.33,-5076.49,-15254.72
600132.SH,20250821,16960.0,2933.54,5262.0,1473.32,2643.0,6941.67,12451.0,6787.95,12175.17,10775.08,19330.7,10646.85,19099.2,12247.11,21969.99,13989.29,25096.32,-4454.93,-7997.35
301042.SZ,20250821,6474.0,245.34,600.0,523.81,1279.0,1495.0,3643.0,1902.55,4640.0,2497.13,6075.05,1824.99,4438.25,2656.16,6462.0,2642.28,6422.8,-663.06,-1618.45
600537.SH,20250821,67041.0,789.05,19781.0,673.28,17086.0,6215.72,157683.36,6913.12,174893.65,17976.76,456309.66,16241.57,411841.65,32419.49,823296.3,33573.04,853249.02,-3598.42,-95432.0
688348.SH,20250821,4968.0,228.28,473.14,608.18,1268.57,2372.3,4950.55,2075.12,4328.97,3384.54,7065.69,2957.34,6168.38,3968.56,8280.04,4313.03,9003.5,-1384.1,-2895.26
600059.SH,20250821,21413.0,397.98,3934.89,633.74,6243.0,4057.19,39999.38,3567.53,35182.63,6888.72,67903.68,6965.85,68649.13,9564.13,94273.74,9740.9,96036.93,-3133.31,-31094.29
300412.SZ,20250821,17018.0,510.14,8911.0,18.08,315.0,1509.29,26477.7,1351.11,23680.0,2677.25,46974.8,2816.64,49387.2,3766.71,66092.6,4277.55,75073.9,219.95,3717.9
603356.SH,20250821,7051.0,0.0,0.0,180.43,1287.0,411.22,2943.0,705.8,5048.0,1703.88,12192.0,1657.38,11850.0,3298.89,23600.0,2870.38,20550.0,1094.81,7807.0
301658.SZ,20250821,10630.0,562.97,1602.93,2512.31,7178.54,3489.45,9959.42,5527.58,15787.03,7680.7,21923.0,7793.1,22241.39,8628.11,24631.26,4528.23,12909.65,-5102.54,-14584.77
688786.SH,20250821,3950.0,108.08,400.0,127.18,470.88,2286.04,8444.33,1539.66,5685.22,2610.48,9644.87,2615.0,9659.65,2217.01,8188.23,2939.76,10861.68,-1204.33,-4455.67
600506.SH,20250821,19014.0,1103.49,4945.0,1707.56,7655.0,4080.55,18344.0,3136.22,14115.32,6280.08,28252.0,6280.01,28242.0,9636.02,43347.69,9976.34,44876.37,-1697.78,-7696.75
688087.SH,20250821,6616.0,558.68,1957.69,255.93,904.63,1936.29,6761.65,1672.27,5829.1,4120.39,14396.79,3840.18,13416.04,5454.69,19087.01,6301.67,22053.37,-1234.18,-4314.0
300649.SZ,20250821,22116.0,2055.8,10687.0,1250.67,6594.0,9559.5,49891.0,9768.64,51003.0,13143.66,68531.0,13114.48,68359.3,10683.48,55816.5,11308.64,58969.2,-1078.38,-6011.3
600167.SH,20250821,8273.0,126.76,2012.0,346.3,5484.0,839.35,13236.0,694.63,10936.0,1826.08,28719.0,1819.07,28589.0,3105.03,48772.7,3037.2,47730.7,-859.08,-13604.9
603518.SH,20250821,18920.0,1113.11,10223.0,1250.0,11478.6,4195.52,38325.0,3771.9,34430.0,9485.12,86668.85,9489.58,86695.65,11824.98,108052.6,12107.25,110665.2,-3075.64,-28590.95
688025.SH,20250821,6222.0,911.1,727.18,1358.66,1081.57,7658.17,6079.16,7813.09,6198.38,9302.87,7367.84,9126.0,7224.3,8481.28,6721.57,8055.67,6391.5,-1401.21,-1154.17
600256.SH,20250821,42150.0,4240.43,78448.37,7228.37,133559.18,19767.69,366142.21,21006.92,388982.02,33061.06,612058.66,31807.41,588892.88,29181.78,539972.77,26208.25,485187.93,-5484.94,-103687.43
688121.SH,20250821,6349.0,115.54,774.92,140.89,971.0,1542.94,10538.25,1547.76,10581.09,3279.2,22436.24,3141.03,21460.83,4014.15,27495.93,4122.15,28232.42,861.77,5939.28
002283.SZ,20250821,50799.0,1589.35,23371.0,1906.42,28006.0,7462.98,109413.72,8055.81,118104.4,12199.6,178803.2,11367.34,166663.29,14144.88,207413.86,14067.23,206228.09,-6956.77,-102444.36
600480.SH,20250821,53718.0,3953.78,27558.7,2424.75,16926.82,12647.74,87928.7,12633.8,87914.92,21719.46,151101.72,22820.39,158732.91,31218.89,217355.6,31660.93,220370.07,-13474.03,-93829.42
300790.SZ,20250821,29212.0,3209.25,12284.0,2766.62,10616.0,11001.52,42120.0,11559.83,44267.0,11695.66,44795.8,13069.1,50050.0,13017.14,49869.0,11528.02,44135.8,-3582.42,-13821.0
600085.SH,20250821,46991.0,12416.0,33284.76,18775.02,50299.19,22377.13,60012.32,19082.56,51159.39,31601.48,84717.13,28738.63,77047.79,33617.29,90110.35,33415.7,89618.19,14139.9,37745.66
300740.SZ,20250821,49484.0,11562.59,54562.76,8753.68,40757.2,25664.02,121220.85,26476.39,125133.39,29402.34,138915.26,33248.23,157239.24,22312.36,105292.98,20463.0,96862.02,4934.47,22612.23
300702.SZ,20250821,25224.0,930.88,3363.0,893.87,3231.75,6975.62,25230.83,4946.4,17876.25,11662.33,42186.2,9227.96,33370.25,7826.56,28320.05,12327.16,44621.83,-1131.66,-4170.24
600868.SH,20250821,8509.0,775.81,27788.0,346.93,12405.0,1247.04,44686.59,1288.54,46153.14,2518.49,90298.9,2611.0,93558.42,3784.26,135580.69,4079.14,146237.62,-2597.56,-93338.2
301315.SZ,20250821,9978.0,113.71,200.0,330.35,589.0,5545.21,9785.0,5799.51,10255.82,8853.77,15646.82,7675.45,13561.45,5914.9,10467.18,6622.29,11692.73,-1461.11,-2588.88
603385.SH,20250821,6410.0,0.0,0.0,0.0,0.0,375.52,5161.21,284.87,3922.8,962.41,13258.6,1176.63,16199.39,2361.15,32538.8,2237.58,30836.42,54.09,736.57
000036.SZ,20250821,22177.0,1061.44,24084.9,1329.67,30500.0,6893.55,156261.0,5389.6,122526.79,5351.67,121929.62,6149.88,139837.7,4635.53,105710.97,5073.03,115122.0,67.11,571.81
688646.SH,20250821,1560.0,0.0,0.0,24.61,79.42,741.73,2383.2,696.08,2236.81,2224.53,7140.77,2254.8,7238.19,1447.42,4643.96,1438.19,4613.51,-657.83,-2122.65
605151.SH,20250821,6853.0,0.0,0.0,0.0,0.0,695.22,3433.0,990.08,4877.0,1842.61,9071.0,1780.2,8766.0,3255.22,16024.0,3022.77,14885.0,510.34,2490.0
600053.SH,20250821,18795.0,587.9,3201.0,277.53,1495.22,3239.55,17498.68,3540.18,19155.32,10014.69,54134.95,9697.11,52419.82,13340.04,72103.93,13667.36,73868.2,-2545.62,-13890.92
002175.SZ,20250821,47290.0,1916.33,39491.0,2606.44,53740.0,8165.82,167722.42,8482.3,174178.0,11798.86,242231.0,11868.49,243607.0,13275.33,272667.4,12199.11,250586.82,-7545.02,-155600.48
601099.SH,20250821,82474.0,10479.18,244072.5,9390.64,218525.12,28178.96,656206.29,26931.75,626798.64,38942.35,906814.02,38997.04,908093.71,37437.28,872005.83,39718.35,925681.17,-26408.63,-618029.8
300521.SZ,20250821,13773.0,698.48,2783.0,875.25,3539.0,5180.58,20804.0,4283.59,17241.0,6723.56,27083.0,6352.15,25584.0,5094.25,20593.6,6185.88,24899.6,773.83,2958.0
600980.SH,20250821,68751.0,3121.08,11695.27,5220.91,19838.11,18146.35,68592.6,18818.58,71330.99,35761.87,135939.89,36483.92,138571.47,49575.45,188989.04,46081.36,175476.23,-11999.18,-46160.56
300094.SZ,20250821,57488.0,4694.29,109516.0,2278.18,53595.47,15519.74,363191.2,18940.55,444237.28,15149.25,355148.75,14766.98,345679.0,12806.17,300512.0,12183.72,284856.2,2379.08,52874.63
300841.SZ,20250821,17405.0,7330.82,8487.0,6663.13,7728.0,19183.41,22216.25,16087.56,18626.4,15227.46,17651.06,19306.98,22368.39,10912.12,12655.75,10596.14,12287.27,-3865.68,-4489.04
301616.SZ,20250821,13570.0,1110.57,1884.0,3203.81,5460.0,7714.81,13197.0,9746.32,16660.03,12434.17,21243.02,12377.67,21163.99,9862.17,16858.0,5793.92,9898.0,-7939.52,-13601.9
301158.SZ,20250821,15997.0,1272.2,6436.0,565.18,2863.0,3487.68,17595.0,3283.22,16606.82,6764.52,34171.0,6322.72,31932.82,5638.57,28498.99,6991.85,35298.35,778.55,3914.65
601696.SH,20250821,188836.0,51391.19,291354.71,53795.32,306040.53,87058.81,494764.75,88448.55,503338.58,117359.21,668101.54,118166.93,672562.98,119929.14,684755.81,115327.55,657034.72,6740.26,30104.47
002606.SZ,20250821,10576.0,271.08,2708.0,109.92,1103.0,2897.17,29131.04,3048.85,30648.0,3663.59,36880.0,4242.75,42691.0,3684.57,37071.01,3114.89,31348.05,-1881.14,-18980.67
300687.SZ,20250821,33160.0,4714.87,15031.0,3286.26,10544.0,12264.81,39277.21,12702.03,40748.42,17689.02,56834.03,21339.36,68477.31,19229.02,61831.45,16570.07,53203.96,-10692.09,-34613.43
000683.SZ,20250821,76363.0,20414.46,339847.95,18391.18,304513.8,27615.24,458137.64,34023.78,565084.94,34000.51,562606.6,30604.09,507044.35,25711.86,425414.64,24723.02,409363.74,29833.17,492770.09
000721.SZ,20250821,94355.0,5599.92,55747.8,8933.66,89400.0,25040.58,248307.18,24380.85,241799.8,44088.65,437300.54,49680.35,492526.76,42588.77,422228.01,34323.06,339856.97,-6454.84,-65682.43
603078.SH,20250821,27262.0,1057.28,5391.0,1353.57,6912.2,4323.75,22091.03,4044.07,20675.21,10249.32,52367.71,9480.07,48410.92,13901.76,71043.36,14654.4,74894.77,-6855.72,-35057.08
002050.SZ,20250821,192618.0,94669.72,308394.22,79121.86,258639.15,131295.97,428033.79,134378.89,438549.66,127540.58,416280.31,137626.98,449069.33,97761.18,319766.82,100139.72,326217.0,423.63,-841.34
002291.SZ,20250821,29105.0,871.17,12763.0,3014.99,44210.0,5785.24,84590.0,7671.33,112171.0,7958.03,116337.12,7531.3,110032.55,10262.75,150011.55,6659.56,97288.12,-1669.92,-24691.67
300258.SZ,20250821,30537.0,3201.41,21615.0,7910.07,53375.79,10618.54,71470.27,13691.34,92221.39,18887.03,127135.55,15423.57,103727.54,15571.89,104844.68,11253.88,75740.78,-10985.84,-74052.24
603882.SH,20250821,16485.0,361.45,1180.0,222.25,726.0,3313.38,10865.04,2619.24,8579.04,5461.9,17905.96,4994.6,16364.0,9169.93,30046.0,10470.57,34327.96,-4411.37,-14509.08
002031.SZ,20250821,117500.0,12066.12,143447.0,23731.7,282346.0,24534.49,291436.0,32589.55,387603.82,46623.43,554834.08,45308.53,539298.2,56119.95,668476.07,37714.2,448945.13,-44059.26,-525829.81
301210.SZ,20250821,27482.0,6215.78,13259.45,3246.96,6993.46,16824.69,35981.39,12042.34,25767.31,19367.75,41442.75,20447.75,43664.61,10199.73,21827.52,16870.9,36085.73,4272.52,8916.85
600231.SH,20250821,9373.0,223.83,10611.0,351.23,16533.0,1311.24,61981.0,1652.82,78104.1,2504.39,118464.5,2672.6,126350.7,4122.08,194587.6,3484.9,164656.3,1568.33,73861.3
603124.SH,20250821,19344.0,3692.85,5213.0,3386.15,4808.0,10104.03,14240.0,10236.37,14438.22,13441.56,18880.02,13215.48,18558.58,16392.87,23090.19,16793.3,23618.41,-6634.0,-9338.15
002001.SZ,20250821,57829.0,27280.9,113556.16,21485.15,89716.4,32371.01,134929.9,33692.3,140399.48,30168.9,125885.35,32283.95,134609.38,22824.14,95304.81,25183.54,104950.96,6192.19,25626.6
688184.SH,20250821,833.0,0.0,0.0,0.0,0.0,222.69,2039.21,101.09,918.87,686.19,6258.93,704.87,6430.88,530.16,4831.99,633.09,5780.38,39.96,329.67
600529.SH,20250821,15052.0,1792.38,7670.0,2467.95,10551.0,7919.02,33862.0,7581.33,32425.0,10047.6,42954.57,10106.66,43204.13,9418.73,40265.4,9021.79,38571.84,204.47,821.57
301630.SZ,20250821,14554.0,4620.32,2237.0,3338.23,1648.3,15916.1,7798.67,14567.08,7170.24,19586.04,9617.0,17411.17,8552.74,11582.89,5748.54,16388.87,8029.93,-6340.51,-3139.23
600201.SH,20250821,32747.0,964.78,10489.0,1221.59,13304.0,7511.76,82165.34,6386.72,69872.65,10796.65,118138.65,10045.22,109912.91,12274.72,134392.79,13894.39,152096.22,-7410.9,-81580.32
300284.SZ,20250821,22546.0,2694.61,27259.36,3160.77,32259.0,6378.54,64928.09,7011.53,71394.98,10868.77,110675.79,9827.7,99957.72,8673.1,88403.69,8615.02,87655.23,-3672.95,-37712.41
600673.SH,20250821,93619.0,15358.22,82132.6,10525.78,56592.41,35951.21,192420.49,37913.46,202907.27,42328.19,226791.8,44819.59,239964.47,50351.5,269789.6,50730.29,271670.34,-21717.13,-117642.65
605303.SH,20250821,11342.0,12259.01,68736.0,7725.13,43562.0,5350.8,29645.0,6393.47,35519.13,5997.11,33160.13,7969.25,44125.0,5876.55,32484.87,7395.63,40819.87,-14069.14,-77877.74
002404.SZ,20250821,10036.0,133.8,2000.0,385.81,5759.0,1051.7,15742.75,1308.92,19628.75,1736.88,26018.0,1705.88,25545.0,2763.36,41387.3,2285.13,34215.3,224.11,3313.95
000797.SZ,20250821,6913.0,908.74,32455.0,1145.42,40965.0,2021.11,72170.56,1757.2,62760.0,1964.22,70198.0,1748.95,62482.02,1739.17,62163.32,1981.67,70779.86,-128.85,-4866.78
002296.SZ,20250821,24724.0,1352.51,11021.0,1461.6,11938.0,4688.0,38237.0,6971.23,56863.0,8253.93,67343.0,8121.43,66276.0,8977.82,73257.0,6718.0,54781.0,-3295.14,-26976.0
002600.SZ,20250821,542935.0,116586.8,932008.6,175748.8,1409599.69,196681.53,1578522.84,213018.34,1711581.93,232946.02,1868847.8,235867.23,1891839.55,258926.94,2079568.81,180506.92,1445926.88,-85973.91,-697747.73
603076.SH,20250821,12040.0,297.78,1036.99,468.83,1638.0,1915.34,6682.01,1583.13,5527.01,4095.79,14285.96,3633.67,12671.27,6252.29,21808.26,6875.57,23976.94,-692.22,-2444.82
002121.SZ,20250821,54904.0,9803.67,138393.0,6346.89,90058.5,10383.21,147266.0,14652.29,207950.09,13413.84,190666.0,14541.0,206295.87,15502.4,220472.18,13562.94,192492.72,-4086.4,-59008.46
300609.SZ,20250821,36856.0,4854.26,9108.0,3150.33,5917.0,12790.45,24109.0,18015.04,33976.0,17798.79,33521.0,17042.65,32089.0,20226.02,38139.0,17461.51,32895.0,-3909.95,-7409.0
603630.SH,20250821,25628.0,451.64,1861.0,829.22,3319.9,5235.6,21221.04,4731.87,19206.0,11305.97,45828.24,11758.46,47651.48,17455.24,70750.91,17128.89,69483.81,6353.95,25449.01
002162.SZ,20250821,38730.0,3158.18,63882.4,2462.98,50174.0,7767.26,157597.2,7018.45,142561.47,8324.84,169162.36,9679.19,196510.39,9097.66,185008.36,9187.31,186404.46,3385.07,67875.02
600463.SH,20250821,37413.0,10181.81,79333.01,4574.36,35727.98,7697.08,61422.0,6874.65,54470.0,11199.49,90170.0,12938.59,103214.99,12964.69,104712.0,17655.48,142224.04,-10517.34,-82507.01
688337.SH,20250821,13366.0,624.49,1581.33,728.17,1824.88,4060.39,10292.12,5155.16,13108.68,5983.06,15181.83,5742.49,14558.98,10961.1,27770.86,10003.23,25333.6,-659.26,-1642.58
600478.SH,20250821,39483.0,724.95,11946.0,907.93,14955.0,5011.64,82161.94,5163.88,84649.0,12470.42,204477.99,11610.07,190293.74,18343.23,300734.37,18868.36,309422.56,-8793.98,-144484.04
002953.SZ,20250821,2271.0,4770.25,34392.6,958.42,6910.0,0.0,0.0,843.54,6081.79,0.0,0.0,1376.11,9921.5,0.0,0.0,1592.18,11479.31,-4770.25,-34392.6
603006.SH,20250821,18893.0,729.76,5130.0,583.2,4121.0,2683.17,18798.0,1876.56,13155.0,4706.41,33088.0,4996.19,35077.0,7939.0,55801.78,8602.39,60464.78,1484.36,10374.22
600699.SH,20250821,59340.0,4156.77,20728.09,4149.76,20655.82,17251.3,85573.39,15942.2,79068.46,27058.2,134178.59,27324.69,135530.34,30768.41,152661.24,31818.01,157886.69,-8868.11,-44488.53
688282.SH,20250821,1725.0,0.0,0.0,0.0,0.0,558.1,1143.29,419.14,856.37,1265.38,2596.74,1038.79,2134.5,1343.09,2754.01,1708.65,3503.17,-758.85,-1560.26
688326.SH,20250821,4233.0,1785.36,1693.73,1232.39,1186.68,1920.07,1841.48,2276.21,2165.6,3383.77,3230.93,3570.85,3403.36,5088.78,4856.79,5098.52,4867.29,-943.51,-887.05
301269.SZ,20250821,39094.0,19439.85,16025.0,17425.87,14437.0,38644.87,31928.14,37492.89,31005.91,40993.21,33947.16,42166.87,34877.04,28966.75,24004.04,30959.04,25584.39,-16527.07,-13725.06
300558.SZ,20250821,27695.0,9693.2,15084.33,8574.1,13369.0,21924.17,34026.24,25292.31,39311.31,25480.87,39632.41,26993.5,41940.68,19373.8,30145.13,15612.15,24267.12,-9210.16,-14387.51
600973.SH,20250821,25673.0,0.0,0.0,631.13,11065.0,2488.18,43478.5,2190.93,38282.5,5006.17,87451.88,4792.56,83662.92,8631.96,150741.94,8511.7,148661.9,-2660.48,-46583.48
688698.SH,20250821,15475.0,3239.52,6142.29,2240.79,4241.18,9037.86,17058.57,8761.02,16529.27,17257.62,32523.52,16790.55,31647.51,12685.94,23907.03,14428.58,27213.45,-15065.41,-28545.77
688280.SH,20250821,15918.0,0.0,0.0,0.0,0.0,2347.24,28271.73,1626.99,19603.6,3721.21,44833.16,3837.14,46178.66,5904.6,71151.64,6508.92,78474.27,-1504.68,-18228.93
300298.SZ,20250821,22526.0,262.32,1241.0,1105.44,5248.0,8099.33,38372.0,7514.33,35616.8,11260.07,53372.79,10568.1,50072.23,8475.98,40172.26,8909.82,42221.02,1550.19,7297.29
301102.SZ,20250821,9764.0,88.78,725.13,244.29,1995.0,1830.88,14931.0,1326.17,10867.09,2724.92,22317.23,2715.89,22229.89,2943.24,24162.12,3301.47,27043.5,660.11,5429.02
002495.SZ,20250821,12365.0,0.0,0.0,102.12,3647.0,1578.25,56560.4,1131.8,40549.0,1976.41,70875.1,2394.74,85845.5,2381.74,85365.4,2307.73,82759.4,91.61,3030.5
300380.SZ,20250821,30934.0,4141.57,8164.0,2182.54,4323.0,14664.47,28953.0,14352.02,28350.0,21368.16,42212.0,20919.25,41309.0,14469.07,28600.02,17189.47,33947.02,-3959.99,-7891.66
