TS_CODE,TRADE_DATE,UP_LIMIT,DOWN_LIMIT
159780.SZ,20250815,0.787,0.525
159781.SZ,20250815,0.781,0.521
159782.SZ,20250815,0.787,0.525
159783.SZ,20250815,0.79,0.526
159786.SZ,20250815,1.047,0.857
159787.SZ,20250815,0.765,0.626
159788.SZ,20250815,1.508,1.234
159790.SZ,20250815,0.649,0.531
159791.SZ,20250815,1.093,0.895
159792.SZ,20250815,1.048,0.858
159793.SZ,20250815,1.122,0.918
159795.SZ,20250815,1.053,0.861
159796.SZ,20250815,0.696,0.57
159797.SZ,20250815,0.906,0.742
159798.SZ,20250815,1.037,0.849
159800.SZ,20250815,1.382,1.13
159801.SZ,20250815,0.728,0.596
159804.SZ,20250815,1.584,1.056
159805.SZ,20250815,1.406,1.15
159806.SZ,20250815,0.642,0.526
159807.SZ,20250815,0.623,0.509
159808.SZ,20250815,1.134,0.756
159810.SZ,20250815,1.192,0.794
159811.SZ,20250815,1.773,1.451
159812.SZ,20250815,8.138,6.658
159813.SZ,20250815,0.937,0.767
159814.SZ,20250815,0.598,0.398
159816.SZ,20250815,125.348,102.558
159819.SZ,20250815,1.255,1.027
159820.SZ,20250815,1.195,0.977
159821.SZ,20250815,1.112,0.742
159822.SZ,20250815,0.791,0.647
159824.SZ,20250815,0.988,0.808
159825.SZ,20250815,0.833,0.681
159827.SZ,20250815,0.899,0.735
159828.SZ,20250815,0.508,0.416
159830.SZ,20250815,8.499,6.953
159831.SZ,20250815,8.248,6.748
159834.SZ,20250815,8.516,6.968
159835.SZ,20250815,0.793,0.649
159836.SZ,20250815,1.165,0.777
159837.SZ,20250815,0.6,0.491
159838.SZ,20250815,0.686,0.562
159839.SZ,20250815,0.439,0.359
159840.SZ,20250815,0.655,0.536
159841.SZ,20250815,1.238,1.013
159842.SZ,20250815,1.294,1.058
159843.SZ,20250815,0.719,0.589
159845.SZ,20250815,3.161,2.587
159847.SZ,20250815,0.481,0.393
159848.SZ,20250815,1.085,0.887
159849.SZ,20250815,0.624,0.51
159850.SZ,20250815,1.019,0.833
159851.SZ,20250815,0.968,0.792
159852.SZ,20250815,0.933,0.763
159855.SZ,20250815,1.022,0.836
159856.SZ,20250815,0.847,0.693
159857.SZ,20250815,0.694,0.568
159858.SZ,20250815,0.807,0.661
159859.SZ,20250815,0.471,0.385
159861.SZ,20250815,0.944,0.772
159862.SZ,20250815,0.743,0.608
159863.SZ,20250815,0.543,0.445
159864.SZ,20250815,0.531,0.435
159865.SZ,20250815,0.691,0.565
159866.SZ,20250815,1.324,1.084
159867.SZ,20250815,0.703,0.575
159869.SZ,20250815,1.529,1.251
159870.SZ,20250815,0.686,0.562
159871.SZ,20250815,1.459,1.193
159872.SZ,20250815,1.055,0.863
159873.SZ,20250815,0.69,0.564
159875.SZ,20250815,0.536,0.438
159876.SZ,20250815,0.746,0.61
159877.SZ,20250815,0.685,0.561
159880.SZ,20250815,1.448,1.184
159881.SZ,20250815,1.397,1.143
159883.SZ,20250815,0.589,0.482
159885.SZ,20250815,0.671,0.549
159886.SZ,20250815,0.893,0.731
159887.SZ,20250815,1.532,1.254
159888.SZ,20250815,1.232,1.008
159889.SZ,20250815,1.063,0.869
159890.SZ,20250815,1.539,1.259
159891.SZ,20250815,0.517,0.423
159892.SZ,20250815,1.008,0.824
159895.SZ,20250815,1.036,0.848
159896.SZ,20250815,0.963,0.788
159898.SZ,20250815,0.64,0.524
159899.SZ,20250815,0.982,0.804
159901.SZ,20250815,3.291,2.693
159902.SZ,20250815,4.091,3.347
159903.SZ,20250815,1.524,1.247
159905.SZ,20250815,1.893,1.549
159906.SZ,20250815,1.2,0.982
159907.SZ,20250815,1.029,0.842
159908.SZ,20250815,2.75,1.834
159909.SZ,20250815,0.89,0.728
159910.SZ,20250815,2.406,1.968
159912.SZ,20250815,1.717,1.405
159913.SZ,20250815,2.489,2.037
159915.SZ,20250815,2.935,1.957
159916.SZ,20250815,5.409,4.425
159918.SZ,20250815,2.39,1.956
159919.SZ,20250815,4.831,3.953
159920.SZ,20250815,1.72,1.408
159922.SZ,20250815,2.861,2.341
159923.SZ,20250815,2.076,1.698
159925.SZ,20250815,4.704,3.848
159928.SZ,20250815,0.903,0.739
159929.SZ,20250815,1.596,1.306
159930.SZ,20250815,1.487,1.217
159931.SZ,20250815,2.231,1.825
159933.SZ,20250815,3.421,2.799
159934.SZ,20250815,8.086,6.616
159935.SZ,20250815,2.225,1.821
159936.SZ,20250815,2.269,1.857
159937.SZ,20250815,8.152,6.67
159938.SZ,20250815,0.784,0.642
159939.SZ,20250815,0.788,0.644
159940.SZ,20250815,1.436,1.175
159941.SZ,20250815,1.419,1.161
159943.SZ,20250815,1.366,1.118
159944.SZ,20250815,1.207,0.987
159945.SZ,20250815,1.22,0.998
159948.SZ,20250815,3.268,2.178
159949.SZ,20250815,1.351,0.901
159952.SZ,20250815,1.793,1.195
159954.SZ,20250815,1.162,0.95
159956.SZ,20250815,1.879,1.253
159957.SZ,20250815,1.936,1.29
159958.SZ,20250815,1.788,1.192
159959.SZ,20250815,1.628,1.332
159960.SZ,20250815,1.034,0.846
159961.SZ,20250815,1.975,1.616
159964.SZ,20250815,1.921,1.281
159965.SZ,20250815,1.706,1.396
159966.SZ,20250815,0.608,0.406
159967.SZ,20250815,0.61,0.406
159968.SZ,20250815,8.876,7.262
159969.SZ,20250815,1.395,1.141
159970.SZ,20250815,5.587,4.571
159971.SZ,20250815,2.059,1.373
159972.SZ,20250815,127.76,104.531
159973.SZ,20250815,1.669,1.365
159974.SZ,20250815,1.836,1.502
159975.SZ,20250815,0.68,0.556
159976.SZ,20250815,1.403,1.148
159977.SZ,20250815,3.072,2.048
159980.SZ,20250815,1.869,1.529
159981.SZ,20250815,1.447,1.184
159982.SZ,20250815,1.835,1.501
159985.SZ,20250815,2.222,1.818
159991.SZ,20250815,0.678,0.452
159992.SZ,20250815,1.02,0.834
159993.SZ,20250815,1.463,1.197
159994.SZ,20250815,1.351,1.105
159995.SZ,20250815,1.463,1.197
159996.SZ,20250815,1.575,1.289
159997.SZ,20250815,1.4,1.146
159998.SZ,20250815,1.042,0.852
160105.SZ,20250815,1.356,1.11
160106.SZ,20250815,1.661,1.359
160119.SZ,20250815,1.98,1.62
160125.SZ,20250815,1.865,1.526
160127.SZ,20250815,0.928,0.76
160128.SZ,20250815,1.12,0.916
160133.SZ,20250815,3.948,3.23
160135.SZ,20250815,1.269,1.039
160140.SZ,20250815,1.384,1.132
160142.SZ,20250815,1.246,1.02
160143.SZ,20250815,1.241,0.827
160211.SZ,20250815,2.692,2.202
160212.SZ,20250815,3.87,3.166
160215.SZ,20250815,2.421,1.981
160216.SZ,20250815,0.602,0.492
160218.SZ,20250815,0.778,0.636
160219.SZ,20250815,0.669,0.547
160220.SZ,20250815,2.374,1.942
160221.SZ,20250815,1.735,1.419
160222.SZ,20250815,0.884,0.724
160223.SZ,20250815,1.656,1.104
160225.SZ,20250815,1.664,1.362
160311.SZ,20250815,1.33,1.088
160314.SZ,20250815,1.327,1.085
160322.SZ,20250815,1.276,1.044
160323.SZ,20250815,1.874,1.534
160324.SZ,20250815,1.942,1.589
160325.SZ,20250815,1.115,0.743
160326.SZ,20250815,0.807,0.661
160416.SZ,20250815,1.846,1.51
160421.SZ,20250815,2.198,1.798
160505.SZ,20250815,1.168,0.956
160512.SZ,20250815,2.272,1.859
160513.SZ,20250815,2.375,1.943
160515.SZ,20250815,1.136,0.93
160518.SZ,20250815,2.376,1.944
160526.SZ,20250815,1.448,1.184
160527.SZ,20250815,0.998,0.816
160529.SZ,20250815,1.247,0.831
160607.SZ,20250815,0.8,0.654
160610.SZ,20250815,1.063,0.869
160611.SZ,20250815,1.385,1.133
160613.SZ,20250815,1.408,1.152
160615.SZ,20250815,1.373,1.123
160616.SZ,20250815,2.056,1.682
160617.SZ,20250815,1.249,1.022
160618.SZ,20250815,1.751,1.433
160620.SZ,20250815,2.255,1.845
160621.SZ,20250815,1.553,1.271
160622.SZ,20250815,1.241,1.015
160625.SZ,20250815,1.04,0.851
160626.SZ,20250815,1.174,0.96
160628.SZ,20250815,0.695,0.569
160629.SZ,20250815,1.277,1.045
160630.SZ,20250815,1.177,0.963
160631.SZ,20250815,1.584,1.296
160632.SZ,20250815,0.396,0.324
160633.SZ,20250815,1.329,1.087
160635.SZ,20250815,1.08,0.884
160637.SZ,20250815,1.388,0.926
160638.SZ,20250815,2.388,1.954
160639.SZ,20250815,1.082,0.886
160641.SZ,20250815,111.253,91.025
160642.SZ,20250815,1.896,1.552
160643.SZ,20250815,1.363,1.115
160644.SZ,20250815,1.596,1.306
160645.SZ,20250815,1.196,0.978
160706.SZ,20250815,1.197,0.979
160716.SZ,20250815,2.427,1.985
160717.SZ,20250815,0.886,0.725
160719.SZ,20250815,1.777,1.454
160722.SZ,20250815,1.573,1.287
160723.SZ,20250815,1.581,1.293
160726.SZ,20250815,1.048,0.858
160805.SZ,20250815,0.769,0.629
160806.SZ,20250815,1.896,1.552
160807.SZ,20250815,1.812,1.482
160812.SZ,20250815,2.366,1.936
160813.SZ,20250815,1.676,1.372
160910.SZ,20250815,1.06,0.868
160916.SZ,20250815,4.499,3.681
160918.SZ,20250815,2.838,2.322
160919.SZ,20250815,3.202,2.62
160921.SZ,20250815,1.56,1.276
160924.SZ,20250815,1.147,0.939
160925.SZ,20250815,1.406,1.15
160926.SZ,20250815,1.122,0.748
161005.SZ,20250815,2.879,2.355
161010.SZ,20250815,1.401,1.147
161014.SZ,20250815,1.532,1.254
161015.SZ,20250815,1.422,1.164
161017.SZ,20250815,2.385,1.951
161019.SZ,20250815,1.295,1.059
161024.SZ,20250815,1.311,1.073
161025.SZ,20250815,1.14,0.932
161026.SZ,20250815,1.169,0.957
161027.SZ,20250815,1.283,1.049
161028.SZ,20250815,0.939,0.769
161029.SZ,20250815,2.038,1.668
161030.SZ,20250815,1.19,0.974
161031.SZ,20250815,1.187,0.971
161032.SZ,20250815,2.118,1.733
161033.SZ,20250815,2.0,1.636
161035.SZ,20250815,1.427,1.167
161036.SZ,20250815,0.833,0.681
161037.SZ,20250815,2.166,1.772
161038.SZ,20250815,1.445,1.183
161039.SZ,20250815,2.522,2.064
161040.SZ,20250815,1.645,1.097
161115.SZ,20250815,1.893,1.549
161116.SZ,20250815,1.439,1.177
161117.SZ,20250815,1.161,0.95
161118.SZ,20250815,1.398,1.144
161119.SZ,20250815,1.933,1.581
161121.SZ,20250815,1.863,1.525
161122.SZ,20250815,0.683,0.559
161123.SZ,20250815,1.436,1.175
161124.SZ,20250815,1.301,1.065
161125.SZ,20250815,3.068,2.51
161126.SZ,20250815,1.948,1.594
161127.SZ,20250815,1.414,1.157
161128.SZ,20250815,6.27,5.13
161129.SZ,20250815,1.31,1.072
161130.SZ,20250815,4.194,3.432
161131.SZ,20250815,1.081,0.885
161132.SZ,20250815,1.892,1.548
161133.SZ,20250815,1.106,0.905
161216.SZ,20250815,1.454,1.19
161217.SZ,20250815,1.717,1.405
161219.SZ,20250815,2.851,2.333
161222.SZ,20250815,2.739,2.241
161224.SZ,20250815,1.241,1.015
161225.SZ,20250815,2.385,1.951
161226.SZ,20250815,1.178,0.964
161227.SZ,20250815,1.442,1.18
161229.SZ,20250815,1.698,1.39
161232.SZ,20250815,1.332,1.09
161233.SZ,20250815,1.777,1.454
161505.SZ,20250815,1.395,1.141
161607.SZ,20250815,1.183,0.968
161610.SZ,20250815,1.552,1.27
161614.SZ,20250815,1.23,1.006
161626.SZ,20250815,1.2,0.982
161631.SZ,20250815,1.99,1.628
161706.SZ,20250815,4.31,3.526
161713.SZ,20250815,1.147,0.939
161715.SZ,20250815,1.891,1.547
161716.SZ,20250815,1.767,1.445
161720.SZ,20250815,1.433,1.173
161722.SZ,20250815,1.63,1.334
161724.SZ,20250815,2.13,1.742
161725.SZ,20250815,0.844,0.69
161726.SZ,20250815,0.483,0.395
161727.SZ,20250815,1.748,1.43
161728.SZ,20250815,1.35,1.104
161729.SZ,20250815,2.518,2.06
161810.SZ,20250815,3.351,2.741
161811.SZ,20250815,1.03,0.842
161812.SZ,20250815,1.254,1.026
161815.SZ,20250815,0.93,0.761
161816.SZ,20250815,0.939,0.769
161820.SZ,20250815,1.273,1.041
161831.SZ,20250815,0.908,0.743
161834.SZ,20250815,1.838,1.504
161837.SZ,20250815,1.296,1.06
161903.SZ,20250815,1.312,1.074
161908.SZ,20250815,1.318,1.078
161912.SZ,20250815,2.522,2.064
161914.SZ,20250815,0.822,0.548
162006.SZ,20250815,1.529,1.251
162105.SZ,20250815,1.581,1.293
162108.SZ,20250815,1.474,1.206
162207.SZ,20250815,1.476,1.208
162215.SZ,20250815,1.17,0.958
162216.SZ,20250815,1.645,1.346
162307.SZ,20250815,1.486,1.216
162411.SZ,20250815,0.772,0.632
162412.SZ,20250815,0.713,0.583
162414.SZ,20250815,1.957,1.601
162415.SZ,20250815,3.236,2.648
162509.SZ,20250815,0.96,0.786
162605.SZ,20250815,2.02,1.652
162607.SZ,20250815,0.53,0.434
162703.SZ,20250815,1.609,1.317
162711.SZ,20250815,1.668,1.364
162712.SZ,20250815,1.61,1.318
162715.SZ,20250815,1.321,1.081
162719.SZ,20250815,2.4,1.964
162720.SZ,20250815,1.174,0.782
162721.SZ,20250815,1.172,0.959
163001.SZ,20250815,1.676,1.372
163003.SZ,20250815,0.722,0.59
163005.SZ,20250815,1.109,0.907
163109.SZ,20250815,0.695,0.569
163110.SZ,20250815,2.549,2.085
163111.SZ,20250815,1.382,1.13
163113.SZ,20250815,1.15,0.941
163114.SZ,20250815,1.13,0.924
163115.SZ,20250815,1.307,1.069
163116.SZ,20250815,1.243,1.017
163118.SZ,20250815,0.791,0.647
163208.SZ,20250815,1.092,0.894
163302.SZ,20250815,0.968,0.792
163402.SZ,20250815,0.639,0.523
163406.SZ,20250815,1.873,1.533
163407.SZ,20250815,2.842,2.326
163409.SZ,20250815,1.395,1.141
163412.SZ,20250815,2.85,2.332
163415.SZ,20250815,4.259,3.485
163417.SZ,20250815,1.94,1.588
163418.SZ,20250815,0.735,0.601
163503.SZ,20250815,0.466,0.382
163801.SZ,20250815,0.932,0.762
163819.SZ,20250815,1.299,1.063
163821.SZ,20250815,2.071,1.695
163907.SZ,20250815,0.871,0.713
164105.SZ,20250815,1.804,1.476
164206.SZ,20250815,1.799,1.472
164208.SZ,20250815,1.506,1.232
164210.SZ,20250815,1.396,1.142
164403.SZ,20250815,1.319,1.079
164508.SZ,20250815,1.256,1.028
164509.SZ,20250815,0.79,0.646
164606.SZ,20250815,1.353,1.107
164701.SZ,20250815,1.529,1.251
164703.SZ,20250815,0.941,0.77
164705.SZ,20250815,1.302,1.066
164808.SZ,20250815,1.214,0.994
164810.SZ,20250815,1.145,0.937
164814.SZ,20250815,1.214,0.994
164824.SZ,20250815,1.635,1.337
164902.SZ,20250815,1.23,1.006
164906.SZ,20250815,1.407,1.151
165309.SZ,20250815,1.881,1.539
165311.SZ,20250815,1.833,1.499
165313.SZ,20250815,3.303,2.703
165508.SZ,20250815,2.218,1.814
165509.SZ,20250815,1.29,1.056
165511.SZ,20250815,1.956,1.6
165512.SZ,20250815,1.41,1.154
165513.SZ,20250815,0.947,0.775
165515.SZ,20250815,1.241,1.015
165516.SZ,20250815,6.157,5.037
165517.SZ,20250815,1.108,0.906
165519.SZ,20250815,1.177,0.963
165520.SZ,20250815,2.151,1.76
165521.SZ,20250815,1.497,1.225
165522.SZ,20250815,1.037,0.849
165525.SZ,20250815,0.817,0.669
165528.SZ,20250815,1.676,1.372
166001.SZ,20250815,1.443,1.181
166006.SZ,20250815,2.089,1.709
166008.SZ,20250815,1.24,1.014
166009.SZ,20250815,3.498,2.862
166011.SZ,20250815,2.317,1.895
166016.SZ,20250815,1.211,0.991
166023.SZ,20250815,1.234,1.01
166024.SZ,20250815,1.166,0.954
166025.SZ,20250815,0.818,0.67
166027.SZ,20250815,1.024,0.682
166105.SZ,20250815,1.12,0.916
166107.SZ,20250815,1.405,1.149
166401.SZ,20250815,1.232,1.008
167001.SZ,20250815,1.632,1.336
167002.SZ,20250815,3.496,2.86
167003.SZ,20250815,1.247,1.021
167301.SZ,20250815,1.261,1.031
167302.SZ,20250815,1.114,0.912
167501.SZ,20250815,1.137,0.931
167506.SZ,20250815,1.652,1.352
167508.SZ,20250815,1.806,1.478
168002.SZ,20250815,2.055,1.681
168101.SZ,20250815,1.411,1.155
168102.SZ,20250815,1.219,0.997
168103.SZ,20250815,1.357,1.111
168104.SZ,20250815,1.0,0.818
168105.SZ,20250815,1.634,1.337
168203.SZ,20250815,1.383,1.131
168204.SZ,20250815,1.954,1.598
168301.SZ,20250815,0.905,0.741
168401.SZ,20250815,3.684,3.014
168701.SZ,20250815,1.361,1.113
169101.SZ,20250815,1.803,1.475
169104.SZ,20250815,2.026,1.658
169105.SZ,20250815,1.758,1.438
169106.SZ,20250815,1.208,0.988
169201.SZ,20250815,1.675,1.371
180101.SZ,20250815,2.277,1.863
180102.SZ,20250815,2.077,1.699
180103.SZ,20250815,2.585,2.115
180105.SZ,20250815,2.71,2.218
180106.SZ,20250815,4.192,3.43
180201.SZ,20250815,10.233,8.373
180202.SZ,20250815,6.698,5.48
180203.SZ,20250815,8.613,7.047
180301.SZ,20250815,2.518,2.06
180302.SZ,20250815,3.484,2.85
180303.SZ,20250815,5.215,4.267
180305.SZ,20250815,4.47,3.658
180401.SZ,20250815,6.956,5.692
180402.SZ,20250815,8.25,6.75
180501.SZ,20250815,4.19,3.428
180502.SZ,20250815,4.337,3.549
180601.SZ,20250815,11.561,9.459
180602.SZ,20250815,4.913,4.019
180603.SZ,20250815,5.579,4.565
180605.SZ,20250815,5.974,4.888
180606.SZ,20250815,4.605,3.767
180701.SZ,20250815,4.738,3.876
180801.SZ,20250815,13.61,11.136
180901.SZ,20250815,6.71,5.49
200011.SZ,20250815,3.58,2.93
200012.SZ,20250815,2.06,1.68
200016.SZ,20250815,1.44,1.18
200017.SZ,20250815,1.65,1.35
200019.SZ,20250815,3.71,3.03
200020.SZ,20250815,2.95,2.41
200025.SZ,20250815,4.79,3.92
200026.SZ,20250815,8.53,6.98
200028.SZ,20250815,14.86,12.16
200029.SZ,20250815,3.82,3.12
200030.SZ,20250815,3.5,2.86
200037.SZ,20250815,2.09,1.71
200045.SZ,20250815,4.36,3.56
200055.SZ,20250815,1.77,1.45
200056.SZ,20250815,1.01,0.83
200058.SZ,20250815,1.93,1.58
200429.SZ,20250815,9.35,7.65
200468.SZ,20250815,4.22,3.46
200488.SZ,20250815,0.74,0.67
200505.SZ,20250815,2.48,2.03
200512.SZ,20250815,3.66,3.0
200521.SZ,20250815,4.87,3.99
200530.SZ,20250815,1.91,1.57
200539.SZ,20250815,2.05,1.67
200541.SZ,20250815,2.67,2.19
200550.SZ,20250815,12.87,10.53
200553.SZ,20250815,3.14,2.57
200570.SZ,20250815,2.12,1.74
200581.SZ,20250815,14.27,11.67
200596.SZ,20250815,117.35,96.01
200625.SZ,20250815,5.28,4.32
200706.SZ,20250815,2.95,2.41
200725.SZ,20250815,3.03,2.48
200726.SZ,20250815,5.37,4.39
200761.SZ,20250815,1.42,1.16
200771.SZ,20250815,12.22,10.0
200869.SZ,20250815,9.49,7.77
200992.SZ,20250815,2.67,2.19
201872.SZ,20250815,16.2,13.26
300001.SZ,20250815,27.24,18.16
300002.SZ,20250815,17.41,11.61
300003.SZ,20250815,20.52,13.68
300004.SZ,20250815,9.8,6.54
300005.SZ,20250815,11.06,7.38
300006.SZ,20250815,5.89,3.93
300007.SZ,20250815,54.82,36.54
300008.SZ,20250815,8.52,5.68
300009.SZ,20250815,13.93,9.29
300010.SZ,20250815,10.32,6.88
300011.SZ,20250815,9.49,6.33
300012.SZ,20250815,14.66,9.78
300013.SZ,20250815,4.84,3.22
300014.SZ,20250815,54.49,36.33
300015.SZ,20250815,15.49,10.33
300016.SZ,20250815,11.78,7.86
300017.SZ,20250815,13.85,9.23
300018.SZ,20250815,9.96,6.64
300019.SZ,20250815,25.04,16.7
300020.SZ,20250815,4.8,3.2
300021.SZ,20250815,6.36,4.24
300022.SZ,20250815,10.27,6.85
300024.SZ,20250815,24.38,16.26
300025.SZ,20250815,8.35,5.57
300026.SZ,20250815,5.02,3.34
300027.SZ,20250815,3.18,2.12
300029.SZ,20250815,6.38,4.26
300030.SZ,20250815,10.02,6.68
300031.SZ,20250815,31.2,20.8
300032.SZ,20250815,6.38,4.26
300033.SZ,20250815,378.97,252.65
300034.SZ,20250815,20.7,13.8
300035.SZ,20250815,21.08,14.06
300036.SZ,20250815,19.52,13.02
300037.SZ,20250815,46.52,31.02
300039.SZ,20250815,8.0,5.34
300040.SZ,20250815,8.81,5.87
300041.SZ,20250815,12.62,8.42
300042.SZ,20250815,29.62,19.74
300043.SZ,20250815,5.39,3.59
300044.SZ,20250815,4.88,3.26
300045.SZ,20250815,24.25,16.17
300046.SZ,20250815,53.05,35.37
300047.SZ,20250815,20.58,13.72
300048.SZ,20250815,7.57,5.05
300049.SZ,20250815,58.26,38.84
300050.SZ,20250815,7.96,5.3
300051.SZ,20250815,9.01,6.01
300052.SZ,20250815,12.56,8.38
300053.SZ,20250815,16.56,11.04
300054.SZ,20250815,34.44,22.96
300055.SZ,20250815,7.62,5.08
300056.SZ,20250815,17.44,11.62
300057.SZ,20250815,6.77,4.51
300058.SZ,20250815,8.16,5.44
300059.SZ,20250815,29.23,19.49
300061.SZ,20250815,15.24,10.16
300062.SZ,20250815,6.68,4.46
300063.SZ,20250815,10.85,7.23
300065.SZ,20250815,23.72,15.82
300066.SZ,20250815,7.93,5.29
300067.SZ,20250815,6.24,4.16
300068.SZ,20250815,20.77,13.85
300069.SZ,20250815,25.42,16.94
300070.SZ,20250815,5.48,3.66
300071.SZ,20250815,6.29,4.19
300072.SZ,20250815,4.12,2.74
300073.SZ,20250815,49.92,33.28
300074.SZ,20250815,6.16,4.1
300075.SZ,20250815,21.66,14.44
300076.SZ,20250815,7.81,5.21
300077.SZ,20250815,30.46,20.3
300078.SZ,20250815,4.72,3.14
300079.SZ,20250815,7.02,4.68
300080.SZ,20250815,5.08,3.38
300081.SZ,20250815,6.72,4.48
300082.SZ,20250815,9.73,6.49
300083.SZ,20250815,10.52,7.02
300084.SZ,20250815,9.83,6.55
300085.SZ,20250815,51.14,34.1
300086.SZ,20250815,8.52,5.68
300087.SZ,20250815,10.86,7.24
300088.SZ,20250815,7.34,4.9
300091.SZ,20250815,3.35,2.23
300092.SZ,20250815,15.84,10.56
300093.SZ,20250815,16.02,10.68
300094.SZ,20250815,4.7,3.14
300095.SZ,20250815,12.78,8.52
300096.SZ,20250815,4.58,3.06
300097.SZ,20250815,6.5,4.34
300098.SZ,20250815,6.11,4.07
300099.SZ,20250815,8.86,5.9
300100.SZ,20250815,56.12,37.42
300101.SZ,20250815,29.08,19.38
300102.SZ,20250815,16.0,10.66
300103.SZ,20250815,8.72,5.82
300105.SZ,20250815,9.29,6.19
300106.SZ,20250815,14.53,9.69
300107.SZ,20250815,9.41,6.27
300109.SZ,20250815,20.0,13.34
300110.SZ,20250815,4.19,2.79
300111.SZ,20250815,4.73,3.15
300112.SZ,20250815,11.34,7.56
300113.SZ,20250815,25.57,17.05
300115.SZ,20250815,29.03,19.35
300118.SZ,20250815,12.07,8.05
300119.SZ,20250815,25.9,17.26
300120.SZ,20250815,10.86,7.24
300121.SZ,20250815,17.02,11.34
300122.SZ,20250815,27.31,18.21
300123.SZ,20250815,7.76,5.18
300124.SZ,20250815,79.85,53.23
300125.SZ,20250815,8.32,5.54
300126.SZ,20250815,9.53,6.35
300127.SZ,20250815,35.34,23.56
300128.SZ,20250815,6.42,4.28
300129.SZ,20250815,8.94,5.96
300130.SZ,20250815,38.32,25.54
300131.SZ,20250815,10.49,6.99
300132.SZ,20250815,7.21,4.81
300133.SZ,20250815,9.1,6.06
300134.SZ,20250815,14.93,9.95
300135.SZ,20250815,5.24,3.5
300136.SZ,20250815,29.1,19.4
300137.SZ,20250815,8.16,5.44
300138.SZ,20250815,16.32,10.88
300139.SZ,20250815,22.62,15.08
300140.SZ,20250815,7.76,5.18
300141.SZ,20250815,11.35,7.57
300142.SZ,20250815,15.22,10.14
300143.SZ,20250815,12.55,8.37
300144.SZ,20250815,10.15,6.77
300145.SZ,20250815,6.02,4.02
300146.SZ,20250815,14.66,9.78
300147.SZ,20250815,9.1,6.06
300148.SZ,20250815,6.11,4.07
300149.SZ,20250815,15.48,10.32
300150.SZ,20250815,6.25,4.17
300151.SZ,20250815,16.58,11.06
300152.SZ,20250815,3.31,2.21
300153.SZ,20250815,40.96,27.3
300154.SZ,20250815,11.32,7.54
300155.SZ,20250815,6.11,4.07
300157.SZ,20250815,5.78,3.86
300158.SZ,20250815,10.15,6.77
300159.SZ,20250815,3.82,2.54
300160.SZ,20250815,7.3,4.86
300161.SZ,20250815,34.02,22.68
300162.SZ,20250815,9.24,6.16
300163.SZ,20250815,3.88,2.58
300164.SZ,20250815,6.18,4.12
300165.SZ,20250815,5.35,3.57
300166.SZ,20250815,14.09,9.39
300167.SZ,20250815,8.54,5.7
300168.SZ,20250815,9.34,6.22
300169.SZ,20250815,9.71,6.47
300170.SZ,20250815,21.91,14.61
300171.SZ,20250815,17.7,11.8
300172.SZ,20250815,6.64,4.42
300173.SZ,20250815,7.13,4.75
300174.SZ,20250815,18.68,12.46
300175.SZ,20250815,6.3,4.2
300176.SZ,20250815,8.68,5.78
300177.SZ,20250815,13.08,8.72
300179.SZ,20250815,12.68,8.46
300180.SZ,20250815,10.55,7.03
300181.SZ,20250815,23.92,15.94
300182.SZ,20250815,7.04,4.7
300183.SZ,20250815,21.31,14.21
300184.SZ,20250815,12.3,8.2
300185.SZ,20250815,3.59,2.39
300187.SZ,20250815,6.34,4.22
300188.SZ,20250815,22.9,15.26
300189.SZ,20250815,5.74,3.82
300190.SZ,20250815,4.56,3.04
300191.SZ,20250815,24.06,16.04
300192.SZ,20250815,20.11,13.41
300193.SZ,20250815,11.6,7.74
300194.SZ,20250815,5.9,3.94
300195.SZ,20250815,9.4,6.26
300196.SZ,20250815,18.46,12.3
300197.SZ,20250815,2.66,1.78
300198.SZ,20250815,2.8,1.86
300199.SZ,20250815,29.76,19.84
300200.SZ,20250815,12.53,8.35
300201.SZ,20250815,6.68,4.46
300203.SZ,20250815,23.53,15.69
300204.SZ,20250815,61.18,40.78
300205.SZ,20250815,6.28,4.18
300206.SZ,20250815,15.68,10.46
300207.SZ,20250815,25.67,17.11
300209.SZ,20250815,6.14,4.1
300210.SZ,20250815,13.22,8.82
300211.SZ,20250815,10.3,6.86
300212.SZ,20250815,27.53,18.35
300213.SZ,20250815,12.78,8.52
300214.SZ,20250815,10.21,6.81
300215.SZ,20250815,7.5,5.0
300217.SZ,20250815,6.19,4.13
300218.SZ,20250815,26.45,17.63
300219.SZ,20250815,8.23,5.49
300220.SZ,20250815,20.34,13.56
300221.SZ,20250815,11.0,7.34
300222.SZ,20250815,13.28,8.86
300223.SZ,20250815,82.68,55.12
300224.SZ,20250815,21.08,14.06
300225.SZ,20250815,5.16,3.44
300226.SZ,20250815,33.88,22.58
300227.SZ,20250815,10.86,7.24
300228.SZ,20250815,9.54,6.36
300229.SZ,20250815,30.38,20.26
300230.SZ,20250815,6.12,4.08
300231.SZ,20250815,15.05,10.03
300232.SZ,20250815,9.46,6.3
300233.SZ,20250815,21.61,14.41
300234.SZ,20250815,6.56,4.38
300235.SZ,20250815,15.13,10.09
300236.SZ,20250815,55.27,36.85
300237.SZ,20250815,3.29,2.19
300238.SZ,20250815,21.18,14.12
300239.SZ,20250815,6.86,4.58
300240.SZ,20250815,10.01,6.67
300241.SZ,20250815,7.01,4.67
