TS_CODE,TRADE_DATE,UP_LIMIT,DOWN_LIMIT
159306.SZ,20250818,1.335,1.093
159307.SZ,20250818,1.189,0.973
159309.SZ,20250818,1.1,0.9
159310.SZ,20250818,1.76,1.44
159311.SZ,20250818,1.224,1.002
159312.SZ,20250818,1.367,1.119
159315.SZ,20250818,1.398,1.144
159316.SZ,20250818,1.795,1.469
159318.SZ,20250818,1.519,1.243
159320.SZ,20250818,1.35,1.104
159321.SZ,20250818,1.316,1.076
159322.SZ,20250818,1.392,1.139
159323.SZ,20250818,1.431,1.171
159325.SZ,20250818,1.285,1.051
159326.SZ,20250818,1.312,1.074
159327.SZ,20250818,1.469,1.202
159328.SZ,20250818,1.158,0.948
159329.SZ,20250818,1.057,0.865
159330.SZ,20250818,1.409,1.153
159331.SZ,20250818,1.483,1.213
159332.SZ,20250818,1.306,1.068
159333.SZ,20250818,1.591,1.301
159335.SZ,20250818,1.39,1.138
159336.SZ,20250818,1.218,0.996
159337.SZ,20250818,1.613,1.319
159338.SZ,20250818,1.157,0.947
159339.SZ,20250818,1.164,0.952
159350.SZ,20250818,1.417,1.159
159351.SZ,20250818,1.174,0.96
159352.SZ,20250818,1.205,0.986
159353.SZ,20250818,1.168,0.956
159355.SZ,20250818,1.161,0.95
159356.SZ,20250818,1.205,0.986
159357.SZ,20250818,1.214,0.994
159358.SZ,20250818,1.229,1.005
159359.SZ,20250818,1.211,0.991
159360.SZ,20250818,1.224,1.002
159361.SZ,20250818,1.177,0.963
159362.SZ,20250818,1.211,0.991
159363.SZ,20250818,0.811,0.541
159365.SZ,20250818,1.163,0.951
159366.SZ,20250818,1.771,1.449
159367.SZ,20250818,1.46,0.974
159368.SZ,20250818,1.295,0.863
159370.SZ,20250818,1.523,1.015
159371.SZ,20250818,1.448,0.966
159372.SZ,20250818,1.544,1.03
159373.SZ,20250818,1.476,0.984
159375.SZ,20250818,1.535,1.023
159376.SZ,20250818,1.263,1.033
159377.SZ,20250818,1.526,1.018
159378.SZ,20250818,1.361,1.113
159379.SZ,20250818,1.246,1.02
159380.SZ,20250818,1.265,1.035
159381.SZ,20250818,1.529,1.019
159382.SZ,20250818,1.736,1.158
159383.SZ,20250818,1.434,0.956
159385.SZ,20250818,1.238,1.013
159386.SZ,20250818,1.218,0.996
159387.SZ,20250818,1.442,0.962
159388.SZ,20250818,1.662,1.108
159389.SZ,20250818,1.239,1.013
159390.SZ,20250818,1.228,1.004
159391.SZ,20250818,1.236,1.012
159392.SZ,20250818,1.236,1.012
159393.SZ,20250818,4.723,3.865
159395.SZ,20250818,111.188,90.972
159396.SZ,20250818,110.987,90.807
159397.SZ,20250818,110.876,90.716
159398.SZ,20250818,110.891,90.729
159399.SZ,20250818,1.206,0.986
159400.SZ,20250818,109.824,89.856
159501.SZ,20250818,1.771,1.449
159502.SZ,20250818,1.054,0.862
159505.SZ,20250818,1.467,1.201
159506.SZ,20250818,1.802,1.474
159507.SZ,20250818,1.557,1.274
159508.SZ,20250818,0.986,0.806
159509.SZ,20250818,2.113,1.729
159510.SZ,20250818,1.329,1.087
159511.SZ,20250818,1.502,1.229
159512.SZ,20250818,1.601,1.31
159513.SZ,20250818,1.582,1.294
159515.SZ,20250818,1.266,1.036
159516.SZ,20250818,1.239,1.013
159517.SZ,20250818,1.293,1.058
159518.SZ,20250818,0.972,0.796
159519.SZ,20250818,1.806,1.478
159520.SZ,20250818,1.144,0.936
159521.SZ,20250818,1.291,1.057
159523.SZ,20250818,1.233,1.009
159525.SZ,20250818,1.23,1.006
159526.SZ,20250818,1.546,1.265
159527.SZ,20250818,1.945,1.591
159528.SZ,20250818,1.24,1.014
159529.SZ,20250818,1.643,1.345
159530.SZ,20250818,1.624,1.328
159531.SZ,20250818,1.448,1.184
159532.SZ,20250818,1.599,1.309
159533.SZ,20250818,1.805,1.477
159535.SZ,20250818,1.492,1.22
159536.SZ,20250818,1.482,1.212
159537.SZ,20250818,1.411,1.155
159538.SZ,20250818,1.422,1.164
159539.SZ,20250818,1.395,1.141
159540.SZ,20250818,1.46,1.194
159541.SZ,20250818,1.615,1.077
159542.SZ,20250818,1.407,1.151
159543.SZ,20250818,1.368,1.12
159545.SZ,20250818,1.599,1.309
159546.SZ,20250818,1.628,1.332
159547.SZ,20250818,1.363,1.115
159549.SZ,20250818,1.318,1.078
159550.SZ,20250818,1.189,0.973
159551.SZ,20250818,1.365,1.117
159552.SZ,20250818,2.157,1.765
159553.SZ,20250818,1.849,1.513
159555.SZ,20250818,1.654,1.354
159556.SZ,20250818,1.266,1.036
159557.SZ,20250818,1.997,1.634
159558.SZ,20250818,1.443,1.181
159559.SZ,20250818,1.461,1.195
159560.SZ,20250818,1.423,1.165
159561.SZ,20250818,1.531,1.253
159562.SZ,20250818,1.861,1.523
159563.SZ,20250818,1.882,1.254
159565.SZ,20250818,1.469,1.202
159566.SZ,20250818,1.763,1.443
159567.SZ,20250818,1.091,0.893
159568.SZ,20250818,2.056,1.682
159569.SZ,20250818,1.507,1.233
159570.SZ,20250818,2.21,1.808
159571.SZ,20250818,1.702,1.134
159572.SZ,20250818,1.681,1.121
159573.SZ,20250818,1.69,1.126
159575.SZ,20250818,1.668,1.112
159576.SZ,20250818,1.407,1.151
159577.SZ,20250818,1.515,1.239
159578.SZ,20250818,1.232,1.008
159581.SZ,20250818,1.172,0.959
159582.SZ,20250818,1.723,1.409
159583.SZ,20250818,1.775,1.453
159586.SZ,20250818,1.519,1.243
159587.SZ,20250818,1.329,1.087
159588.SZ,20250818,1.074,0.878
159589.SZ,20250818,1.192,0.976
159590.SZ,20250818,1.298,1.062
159591.SZ,20250818,1.338,1.094
159592.SZ,20250818,1.32,1.08
159593.SZ,20250818,1.343,1.099
159595.SZ,20250818,1.342,1.098
159596.SZ,20250818,1.298,1.062
159597.SZ,20250818,1.85,1.234
159599.SZ,20250818,1.755,1.436
159600.SZ,20250818,109.625,89.693
159601.SZ,20250818,1.011,0.827
159602.SZ,20250818,0.994,0.814
159603.SZ,20250818,1.23,0.82
159605.SZ,20250818,1.214,0.994
159606.SZ,20250818,1.134,0.928
159607.SZ,20250818,1.213,0.993
159608.SZ,20250818,0.855,0.699
159609.SZ,20250818,0.495,0.405
159610.SZ,20250818,1.085,0.887
159611.SZ,20250818,1.09,0.892
159612.SZ,20250818,1.989,1.627
159613.SZ,20250818,1.079,0.883
159615.SZ,20250818,1.494,1.222
159616.SZ,20250818,0.868,0.71
159617.SZ,20250818,1.395,1.141
159618.SZ,20250818,0.675,0.553
159619.SZ,20250818,1.135,0.929
159620.SZ,20250818,1.185,0.969
159621.SZ,20250818,1.19,0.974
159622.SZ,20250818,1.33,1.088
159623.SZ,20250818,1.035,0.847
159625.SZ,20250818,1.269,1.039
159627.SZ,20250818,1.263,1.033
159628.SZ,20250818,1.374,1.124
159629.SZ,20250818,3.207,2.624
159630.SZ,20250818,1.32,1.08
159631.SZ,20250818,1.208,0.988
159632.SZ,20250818,2.142,1.752
159633.SZ,20250818,3.255,2.663
159635.SZ,20250818,1.202,0.984
159636.SZ,20250818,1.541,1.261
159637.SZ,20250818,0.746,0.61
159638.SZ,20250818,1.004,0.822
159639.SZ,20250818,0.91,0.744
159640.SZ,20250818,0.9,0.736
159641.SZ,20250818,0.955,0.781
159642.SZ,20250818,0.912,0.746
159643.SZ,20250818,0.717,0.587
159645.SZ,20250818,0.81,0.662
159647.SZ,20250818,1.147,0.939
159649.SZ,20250818,118.91,97.29
159650.SZ,20250818,117.675,96.279
159651.SZ,20250818,116.966,95.7
159652.SZ,20250818,1.267,1.037
159653.SZ,20250818,1.174,0.96
159655.SZ,20250818,1.861,1.523
159656.SZ,20250818,1.037,0.849
159657.SZ,20250818,0.785,0.643
159658.SZ,20250818,1.469,1.202
159659.SZ,20250818,2.031,1.661
159660.SZ,20250818,2.061,1.687
159661.SZ,20250818,1.357,1.111
159662.SZ,20250818,1.133,0.927
159663.SZ,20250818,1.412,1.156
159665.SZ,20250818,1.526,1.248
159666.SZ,20250818,1.11,0.908
159667.SZ,20250818,1.43,1.17
159669.SZ,20250818,1.164,0.952
159670.SZ,20250818,1.057,0.865
159671.SZ,20250818,1.036,0.848
159672.SZ,20250818,0.856,0.7
159673.SZ,20250818,1.26,1.031
159675.SZ,20250818,1.272,0.848
159676.SZ,20250818,1.342,0.894
159677.SZ,20250818,1.404,1.148
159678.SZ,20250818,1.352,1.106
159679.SZ,20250818,1.295,1.059
159680.SZ,20250818,1.576,1.29
159681.SZ,20250818,1.363,0.909
159682.SZ,20250818,1.346,0.898
159685.SZ,20250818,1.383,1.131
159686.SZ,20250818,1.225,1.003
159687.SZ,20250818,1.623,1.328
159688.SZ,20250818,1.179,0.965
159689.SZ,20250818,0.858,0.702
159690.SZ,20250818,1.462,1.196
159691.SZ,20250818,1.421,1.163
159692.SZ,20250818,1.56,1.276
159695.SZ,20250818,1.696,1.388
159696.SZ,20250818,1.752,1.434
159697.SZ,20250818,1.14,0.932
159698.SZ,20250818,1.031,0.843
159699.SZ,20250818,1.199,0.981
159700.SZ,20250818,109.54,89.624
159701.SZ,20250818,0.969,0.793
159703.SZ,20250818,0.726,0.594
159706.SZ,20250818,0.847,0.693
159707.SZ,20250818,0.729,0.597
159708.SZ,20250818,0.911,0.745
159709.SZ,20250818,1.184,0.968
159711.SZ,20250818,1.488,1.218
159712.SZ,20250818,1.381,1.13
159713.SZ,20250818,1.186,0.97
159715.SZ,20250818,1.081,0.885
159716.SZ,20250818,0.997,0.815
159717.SZ,20250818,1.045,0.855
159718.SZ,20250818,1.173,0.959
159719.SZ,20250818,1.727,1.413
159720.SZ,20250818,0.746,0.61
159721.SZ,20250818,0.955,0.781
159723.SZ,20250818,1.085,0.887
159725.SZ,20250818,0.976,0.798
159726.SZ,20250818,1.454,1.19
159728.SZ,20250818,0.999,0.817
159729.SZ,20250818,1.024,0.838
159730.SZ,20250818,1.136,0.93
159731.SZ,20250818,0.811,0.663
159732.SZ,20250818,1.007,0.824
159735.SZ,20250818,0.924,0.756
159736.SZ,20250818,0.787,0.644
159738.SZ,20250818,1.648,1.348
159739.SZ,20250818,1.47,1.202
159740.SZ,20250818,0.813,0.665
159741.SZ,20250818,0.812,0.664
159742.SZ,20250818,0.835,0.683
159743.SZ,20250818,1.177,0.963
159745.SZ,20250818,0.706,0.578
159747.SZ,20250818,1.61,1.318
159748.SZ,20250818,0.933,0.763
159750.SZ,20250818,1.184,0.968
159751.SZ,20250818,1.241,1.015
159752.SZ,20250818,0.559,0.457
159755.SZ,20250818,0.835,0.683
159757.SZ,20250818,0.691,0.565
159758.SZ,20250818,1.162,0.95
159760.SZ,20250818,0.722,0.59
159761.SZ,20250818,0.627,0.513
159763.SZ,20250818,0.584,0.478
159766.SZ,20250818,0.761,0.623
159767.SZ,20250818,0.68,0.556
159768.SZ,20250818,0.655,0.536
159770.SZ,20250818,1.096,0.896
159773.SZ,20250818,1.045,0.697
159775.SZ,20250818,0.696,0.57
159776.SZ,20250818,1.57,1.284
159777.SZ,20250818,1.0,0.666
159778.SZ,20250818,1.013,0.829
159779.SZ,20250818,0.981,0.803
159780.SZ,20250818,0.799,0.533
159781.SZ,20250818,0.793,0.529
159782.SZ,20250818,0.797,0.531
159783.SZ,20250818,0.8,0.534
159786.SZ,20250818,1.054,0.862
159787.SZ,20250818,0.769,0.629
159788.SZ,20250818,1.506,1.232
159790.SZ,20250818,0.663,0.543
159791.SZ,20250818,1.098,0.898
159792.SZ,20250818,1.054,0.862
159793.SZ,20250818,1.13,0.924
159795.SZ,20250818,1.066,0.872
159796.SZ,20250818,0.722,0.59
159797.SZ,20250818,0.919,0.752
159798.SZ,20250818,1.037,0.849
159800.SZ,20250818,1.396,1.142
159801.SZ,20250818,0.738,0.604
159804.SZ,20250818,1.62,1.08
159805.SZ,20250818,1.416,1.158
159806.SZ,20250818,0.657,0.537
159807.SZ,20250818,0.634,0.518
159808.SZ,20250818,1.163,0.775
159810.SZ,20250818,1.236,0.824
159811.SZ,20250818,1.799,1.472
159812.SZ,20250818,8.108,6.634
159813.SZ,20250818,0.952,0.779
159814.SZ,20250818,0.614,0.41
159816.SZ,20250818,125.374,102.578
159819.SZ,20250818,1.267,1.037
159820.SZ,20250818,1.222,1.0
159821.SZ,20250818,1.142,0.762
159822.SZ,20250818,0.792,0.648
159824.SZ,20250818,1.01,0.826
159825.SZ,20250818,0.837,0.685
159827.SZ,20250818,0.9,0.736
159828.SZ,20250818,0.515,0.421
159830.SZ,20250818,8.474,6.934
159831.SZ,20250818,8.221,6.727
159834.SZ,20250818,8.489,6.945
159835.SZ,20250818,0.802,0.656
159836.SZ,20250818,1.193,0.795
159837.SZ,20250818,0.606,0.496
159838.SZ,20250818,0.693,0.567
159839.SZ,20250818,0.443,0.363
159840.SZ,20250818,0.67,0.548
159841.SZ,20250818,1.297,1.061
159842.SZ,20250818,1.354,1.108
159843.SZ,20250818,0.723,0.591
159845.SZ,20250818,3.222,2.636
159847.SZ,20250818,0.486,0.398
159848.SZ,20250818,1.133,0.927
159849.SZ,20250818,0.63,0.516
159850.SZ,20250818,1.014,0.83
159851.SZ,20250818,1.021,0.835
159852.SZ,20250818,0.968,0.792
159855.SZ,20250818,1.037,0.849
159856.SZ,20250818,0.861,0.705
159857.SZ,20250818,0.721,0.59
159858.SZ,20250818,0.815,0.667
159859.SZ,20250818,0.475,0.389
159861.SZ,20250818,0.968,0.792
159862.SZ,20250818,0.744,0.608
159863.SZ,20250818,0.563,0.461
159864.SZ,20250818,0.55,0.45
159865.SZ,20250818,0.695,0.569
159866.SZ,20250818,1.345,1.101
159867.SZ,20250818,0.71,0.581
159869.SZ,20250818,1.529,1.251
159870.SZ,20250818,0.704,0.576
159871.SZ,20250818,1.493,1.221
159872.SZ,20250818,1.065,0.871
159873.SZ,20250818,0.7,0.572
159875.SZ,20250818,0.553,0.453
159876.SZ,20250818,0.763,0.625
159877.SZ,20250818,0.696,0.57
159880.SZ,20250818,1.486,1.216
159881.SZ,20250818,1.428,1.168
159883.SZ,20250818,0.597,0.489
159885.SZ,20250818,0.685,0.561
159886.SZ,20250818,0.912,0.746
159887.SZ,20250818,1.514,1.238
159888.SZ,20250818,1.247,1.021
159889.SZ,20250818,1.078,0.882
159890.SZ,20250818,1.56,1.276
159891.SZ,20250818,0.524,0.428
159892.SZ,20250818,1.031,0.843
159895.SZ,20250818,1.045,0.855
159896.SZ,20250818,0.971,0.795
159898.SZ,20250818,0.655,0.536
159899.SZ,20250818,1.018,0.833
159901.SZ,20250818,3.339,2.732
159902.SZ,20250818,4.134,3.382
159903.SZ,20250818,1.551,1.269
159905.SZ,20250818,1.9,1.554
159906.SZ,20250818,1.211,0.991
159907.SZ,20250818,1.052,0.86
159908.SZ,20250818,2.827,1.885
159909.SZ,20250818,0.903,0.739
159910.SZ,20250818,2.429,1.987
159912.SZ,20250818,1.742,1.426
159913.SZ,20250818,2.505,2.049
159915.SZ,20250818,3.011,2.007
159916.SZ,20250818,5.453,4.461
159918.SZ,20250818,2.377,1.945
159919.SZ,20250818,4.875,3.989
159920.SZ,20250818,1.715,1.403
159922.SZ,20250818,2.929,2.397
159923.SZ,20250818,2.086,1.706
159925.SZ,20250818,4.747,3.884
159928.SZ,20250818,0.904,0.74
159929.SZ,20250818,1.61,1.318
159930.SZ,20250818,1.497,1.225
159931.SZ,20250818,2.254,1.844
159933.SZ,20250818,3.45,2.822
159934.SZ,20250818,8.061,6.595
159935.SZ,20250818,2.275,1.861
159936.SZ,20250818,2.292,1.876
159937.SZ,20250818,8.125,6.647
159938.SZ,20250818,0.791,0.647
159939.SZ,20250818,0.803,0.657
159940.SZ,20250818,1.45,1.186
159941.SZ,20250818,1.423,1.165
159943.SZ,20250818,1.39,1.138
159944.SZ,20250818,1.234,1.01
159945.SZ,20250818,1.224,1.002
159948.SZ,20250818,3.35,2.234
159949.SZ,20250818,1.388,0.926
159952.SZ,20250818,1.84,1.226
159954.SZ,20250818,1.159,0.949
159956.SZ,20250818,1.924,1.282
159957.SZ,20250818,1.992,1.328
159958.SZ,20250818,1.836,1.224
159959.SZ,20250818,1.64,1.342
159960.SZ,20250818,1.031,0.843
159961.SZ,20250818,1.993,1.631
159964.SZ,20250818,1.975,1.317
159965.SZ,20250818,1.715,1.403
159966.SZ,20250818,0.62,0.414
159967.SZ,20250818,0.635,0.423
159968.SZ,20250818,9.064,7.416
159969.SZ,20250818,1.408,1.152
159970.SZ,20250818,5.632,4.608
159971.SZ,20250818,2.113,1.409
159972.SZ,20250818,127.79,104.556
159973.SZ,20250818,1.7,1.391
159974.SZ,20250818,1.846,1.51
159975.SZ,20250818,0.69,0.564
159976.SZ,20250818,1.411,1.155
159977.SZ,20250818,3.155,2.103
159980.SZ,20250818,1.874,1.534
159981.SZ,20250818,1.449,1.185
159982.SZ,20250818,1.873,1.533
159985.SZ,20250818,2.212,1.81
159991.SZ,20250818,0.701,0.467
159992.SZ,20250818,1.03,0.842
159993.SZ,20250818,1.527,1.249
159994.SZ,20250818,1.364,1.116
159995.SZ,20250818,1.483,1.213
159996.SZ,20250818,1.598,1.308
159997.SZ,20250818,1.422,1.164
159998.SZ,20250818,1.071,0.877
160105.SZ,20250818,1.368,1.12
160106.SZ,20250818,1.689,1.382
160119.SZ,20250818,2.015,1.649
160125.SZ,20250818,1.871,1.531
160127.SZ,20250818,0.934,0.764
160128.SZ,20250818,1.119,0.915
160133.SZ,20250818,4.015,3.285
160135.SZ,20250818,1.266,1.036
160140.SZ,20250818,1.381,1.13
160142.SZ,20250818,1.256,1.028
160143.SZ,20250818,1.26,0.84
160211.SZ,20250818,2.75,2.25
160212.SZ,20250818,3.909,3.199
160215.SZ,20250818,2.475,2.025
160216.SZ,20250818,0.6,0.491
160218.SZ,20250818,0.792,0.648
160219.SZ,20250818,0.675,0.553
160220.SZ,20250818,2.358,1.93
160221.SZ,20250818,1.774,1.452
160222.SZ,20250818,0.887,0.725
160223.SZ,20250818,1.692,1.128
160225.SZ,20250818,1.697,1.389
160311.SZ,20250818,1.36,1.112
160314.SZ,20250818,1.34,1.096
160322.SZ,20250818,1.271,1.04
160323.SZ,20250818,1.874,1.534
160324.SZ,20250818,1.96,1.604
160325.SZ,20250818,1.139,0.759
160326.SZ,20250818,0.82,0.671
160416.SZ,20250818,1.845,1.509
160421.SZ,20250818,2.199,1.799
160505.SZ,20250818,1.18,0.966
160512.SZ,20250818,2.262,1.85
160513.SZ,20250818,2.39,1.956
160515.SZ,20250818,1.136,0.93
160518.SZ,20250818,2.408,1.97
160526.SZ,20250818,1.451,1.187
160527.SZ,20250818,1.009,0.825
160529.SZ,20250818,1.266,0.844
160607.SZ,20250818,0.82,0.671
160610.SZ,20250818,1.073,0.878
160611.SZ,20250818,1.415,1.157
160613.SZ,20250818,1.41,1.154
160615.SZ,20250818,1.377,1.127
160616.SZ,20250818,2.085,1.706
160617.SZ,20250818,1.254,1.026
160618.SZ,20250818,1.751,1.433
160620.SZ,20250818,2.28,1.866
160621.SZ,20250818,1.553,1.271
160622.SZ,20250818,1.241,1.015
160625.SZ,20250818,1.073,0.878
160626.SZ,20250818,1.189,0.973
160628.SZ,20250818,0.711,0.581
160629.SZ,20250818,1.274,1.042
160630.SZ,20250818,1.175,0.961
160631.SZ,20250818,1.559,1.275
160632.SZ,20250818,0.396,0.324
160633.SZ,20250818,1.393,1.139
160635.SZ,20250818,1.08,0.884
160637.SZ,20250818,1.414,0.942
160638.SZ,20250818,2.396,1.96
160639.SZ,20250818,1.079,0.883
160641.SZ,20250818,111.221,90.999
160642.SZ,20250818,1.857,1.519
160643.SZ,20250818,1.377,1.127
160644.SZ,20250818,1.596,1.306
160645.SZ,20250818,1.202,0.984
160706.SZ,20250818,1.206,0.986
160716.SZ,20250818,2.426,1.985
160717.SZ,20250818,0.881,0.721
160719.SZ,20250818,1.771,1.449
160722.SZ,20250818,1.577,1.291
160723.SZ,20250818,1.577,1.291
160726.SZ,20250818,1.053,0.861
160805.SZ,20250818,0.773,0.633
160806.SZ,20250818,1.91,1.562
160807.SZ,20250818,1.815,1.485
160812.SZ,20250818,2.378,1.946
160813.SZ,20250818,1.692,1.384
160910.SZ,20250818,1.074,0.878
160916.SZ,20250818,4.509,3.689
160918.SZ,20250818,2.857,2.337
160919.SZ,20250818,3.225,2.639
160921.SZ,20250818,1.552,1.27
160924.SZ,20250818,1.144,0.936
160925.SZ,20250818,1.414,1.157
160926.SZ,20250818,1.144,0.762
161005.SZ,20250818,2.908,2.38
161010.SZ,20250818,1.409,1.153
161014.SZ,20250818,1.536,1.256
161015.SZ,20250818,1.422,1.164
161017.SZ,20250818,2.42,1.98
161019.SZ,20250818,1.295,1.059
161024.SZ,20250818,1.323,1.083
161025.SZ,20250818,1.154,0.944
161026.SZ,20250818,1.179,0.965
161027.SZ,20250818,1.338,1.094
161028.SZ,20250818,0.956,0.782
161029.SZ,20250818,2.013,1.647
161030.SZ,20250818,1.201,0.983
161031.SZ,20250818,1.197,0.979
161032.SZ,20250818,2.129,1.742
161033.SZ,20250818,2.027,1.659
161035.SZ,20250818,1.431,1.171
161036.SZ,20250818,0.833,0.681
161037.SZ,20250818,2.2,1.8
161038.SZ,20250818,1.462,1.196
161039.SZ,20250818,2.554,2.09
161040.SZ,20250818,1.674,1.116
161115.SZ,20250818,1.893,1.549
161116.SZ,20250818,1.434,1.174
161117.SZ,20250818,1.161,0.95
161118.SZ,20250818,1.398,1.144
161119.SZ,20250818,1.934,1.582
161121.SZ,20250818,1.843,1.508
161122.SZ,20250818,0.683,0.559
161123.SZ,20250818,1.461,1.195
161124.SZ,20250818,1.313,1.075
161125.SZ,20250818,3.083,2.523
161126.SZ,20250818,1.961,1.605
161127.SZ,20250818,1.42,1.162
161128.SZ,20250818,6.273,5.133
161129.SZ,20250818,1.308,1.07
161130.SZ,20250818,4.204,3.44
161131.SZ,20250818,1.089,0.891
161132.SZ,20250818,1.934,1.582
161133.SZ,20250818,1.12,0.916
161216.SZ,20250818,1.465,1.199
161217.SZ,20250818,1.737,1.421
161219.SZ,20250818,2.86,2.34
161222.SZ,20250818,2.772,2.268
161224.SZ,20250818,1.256,1.028
161225.SZ,20250818,2.409,1.971
161226.SZ,20250818,1.167,0.955
161227.SZ,20250818,1.456,1.192
161229.SZ,20250818,1.7,1.391
161232.SZ,20250818,1.328,1.086
161233.SZ,20250818,1.777,1.454
161505.SZ,20250818,1.39,1.138
161607.SZ,20250818,1.187,0.971
161610.SZ,20250818,1.563,1.279
161614.SZ,20250818,1.23,1.006
161626.SZ,20250818,1.2,0.982
161631.SZ,20250818,2.004,1.64
161706.SZ,20250818,4.321,3.535
161713.SZ,20250818,1.147,0.939
161715.SZ,20250818,1.925,1.575
161716.SZ,20250818,1.767,1.445
161720.SZ,20250818,1.494,1.222
161722.SZ,20250818,1.625,1.329
161724.SZ,20250818,2.14,1.751
161725.SZ,20250818,0.847,0.693
161726.SZ,20250818,0.485,0.397
161727.SZ,20250818,1.738,1.422
161728.SZ,20250818,1.381,1.13
161729.SZ,20250818,2.553,2.089
161810.SZ,20250818,3.351,2.741
161811.SZ,20250818,1.027,0.841
161812.SZ,20250818,1.272,1.04
161815.SZ,20250818,0.928,0.76
161816.SZ,20250818,0.944,0.772
161820.SZ,20250818,1.273,1.041
161831.SZ,20250818,0.902,0.738
161834.SZ,20250818,1.84,1.506
161837.SZ,20250818,1.3,1.064
161903.SZ,20250818,1.349,1.103
161908.SZ,20250818,1.327,1.085
161912.SZ,20250818,2.547,2.084
161914.SZ,20250818,0.845,0.563
162006.SZ,20250818,1.543,1.263
162105.SZ,20250818,1.574,1.288
162108.SZ,20250818,1.474,1.206
162207.SZ,20250818,1.486,1.216
162215.SZ,20250818,1.169,0.957
162216.SZ,20250818,1.669,1.365
162307.SZ,20250818,1.486,1.216
162411.SZ,20250818,0.773,0.633
162412.SZ,20250818,0.718,0.588
162414.SZ,20250818,1.957,1.601
162415.SZ,20250818,3.257,2.665
162509.SZ,20250818,0.963,0.788
162605.SZ,20250818,2.03,1.661
162607.SZ,20250818,0.536,0.438
162703.SZ,20250818,1.628,1.332
162711.SZ,20250818,1.695,1.387
162712.SZ,20250818,1.613,1.319
162715.SZ,20250818,1.321,1.081
162719.SZ,20250818,2.401,1.965
162720.SZ,20250818,1.206,0.804
162721.SZ,20250818,1.217,0.995
163001.SZ,20250818,1.682,1.376
163003.SZ,20250818,0.722,0.59
163005.SZ,20250818,1.108,0.906
163109.SZ,20250818,0.706,0.578
163110.SZ,20250818,2.547,2.084
163111.SZ,20250818,1.398,1.144
163113.SZ,20250818,1.201,0.983
163114.SZ,20250818,1.155,0.945
163115.SZ,20250818,1.316,1.076
163116.SZ,20250818,1.367,1.119
163118.SZ,20250818,0.793,0.649
163208.SZ,20250818,1.091,0.893
163302.SZ,20250818,0.979,0.801
163402.SZ,20250818,0.646,0.528
163406.SZ,20250818,1.895,1.551
163407.SZ,20250818,2.851,2.333
163409.SZ,20250818,1.418,1.16
163412.SZ,20250818,2.87,2.348
163415.SZ,20250818,4.291,3.511
163417.SZ,20250818,1.966,1.608
163418.SZ,20250818,0.743,0.608
163503.SZ,20250818,0.47,0.384
163801.SZ,20250818,0.935,0.765
163819.SZ,20250818,1.299,1.063
163821.SZ,20250818,2.082,1.704
163907.SZ,20250818,0.877,0.717
164105.SZ,20250818,1.806,1.478
164206.SZ,20250818,1.806,1.478
164208.SZ,20250818,1.506,1.232
164210.SZ,20250818,1.397,1.143
164403.SZ,20250818,1.317,1.077
164508.SZ,20250818,1.261,1.031
164509.SZ,20250818,0.79,0.646
164606.SZ,20250818,1.353,1.107
164701.SZ,20250818,1.524,1.247
164703.SZ,20250818,0.938,0.768
164705.SZ,20250818,1.295,1.059
164808.SZ,20250818,1.214,0.994
164810.SZ,20250818,1.145,0.937
164814.SZ,20250818,1.219,0.997
164824.SZ,20250818,1.625,1.329
164902.SZ,20250818,1.23,1.006
164906.SZ,20250818,1.412,1.156
165309.SZ,20250818,1.896,1.552
165311.SZ,20250818,1.834,1.5
165313.SZ,20250818,3.363,2.751
165508.SZ,20250818,2.229,1.823
165509.SZ,20250818,1.296,1.06
165511.SZ,20250818,1.997,1.634
165512.SZ,20250818,1.412,1.156
165513.SZ,20250818,0.941,0.77
165515.SZ,20250818,1.253,1.025
165516.SZ,20250818,6.195,5.069
165517.SZ,20250818,1.108,0.906
165519.SZ,20250818,1.18,0.966
165520.SZ,20250818,2.193,1.795
165521.SZ,20250818,1.508,1.234
165522.SZ,20250818,1.043,0.853
165525.SZ,20250818,0.82,0.671
165528.SZ,20250818,1.758,1.438
166001.SZ,20250818,1.449,1.185
166006.SZ,20250818,2.127,1.741
166008.SZ,20250818,1.225,1.003
166009.SZ,20250818,3.465,2.835
166011.SZ,20250818,2.346,1.92
166016.SZ,20250818,1.21,0.99
166023.SZ,20250818,1.214,0.994
166024.SZ,20250818,1.184,0.968
166025.SZ,20250818,0.817,0.669
166027.SZ,20250818,1.025,0.683
166105.SZ,20250818,1.128,0.923
166107.SZ,20250818,1.409,1.153
166401.SZ,20250818,1.238,1.013
167001.SZ,20250818,1.642,1.344
167002.SZ,20250818,3.473,2.841
167003.SZ,20250818,1.247,1.021
167301.SZ,20250818,1.273,1.041
167302.SZ,20250818,1.128,0.923
167501.SZ,20250818,1.137,0.931
167506.SZ,20250818,1.675,1.371
167508.SZ,20250818,1.806,1.478
168002.SZ,20250818,2.079,1.701
168101.SZ,20250818,1.445,1.183
168102.SZ,20250818,1.229,1.005
168103.SZ,20250818,1.383,1.131
168104.SZ,20250818,1.012,0.828
168105.SZ,20250818,1.645,1.346
168203.SZ,20250818,1.382,1.13
168204.SZ,20250818,1.961,1.605
168301.SZ,20250818,0.996,0.815
