ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,udlimit_status
920029.BJ,20250821,102.28,8.5206,8.5206,24.1179,21.3503,4.4068,4.8437,4.5174,13888.6667,3179.3334,3179.3334,1420532.8301,325182.2202,0
301337.SZ,20250821,31.2,9.9866,10.349,,,2.9651,14.9192,14.3189,10420.0,3882.3725,3746.4225,325104.0,121130.022,0
300390.SZ,20250821,20.64,2.3064,2.791,20.2286,49.1452,1.5792,2.5947,2.6212,83075.0788,67200.7852,55532.7587,1714669.6264,1387024.2065,0
301100.SZ,20250821,20.25,2.2905,4.0084,,,1.9907,4.0356,3.8636,20000.0,8750.0,5000.0,405000.0,177187.5,0
300706.SZ,20250821,45.09,18.2183,25.6656,,,9.5259,5.8399,5.6848,15322.0499,11357.4749,8061.9323,690871.23,512108.5432,0
300069.SZ,20250821,21.49,7.0668,12.4451,78.4043,70.9209,9.1651,9.2174,9.0362,11700.0,11700.0,6643.7463,251433.0,251433.0,0
600730.SH,20250821,9.65,14.0493,17.5673,115.7508,128.9195,3.1347,37.5936,38.9538,58665.6002,58665.6002,46917.3018,566123.0419,566123.0419,0
301520.SZ,20250821,45.83,4.391,4.391,35.7221,45.1352,2.0401,8.0596,8.4877,6666.6667,2242.2992,2242.2992,305533.3349,102764.5723,0
300604.SZ,20250821,48.76,5.4538,6.5477,67.0578,45.8435,8.1255,8.4419,7.1822,63046.5854,48556.0675,40443.8659,3074151.5041,2367593.8513,0
836675.BJ,20250821,12.84,2.5252,4.2204,43.5853,45.4981,3.74,3.6409,3.7084,17216.4,7897.287,4725.166,221058.576,101401.1651,0
301127.SZ,20250821,15.29,1.3888,2.6461,30.9304,28.8847,3.1043,5.1918,5.0197,67412.2924,66558.4879,34934.8693,1030733.9508,1017679.28,0
601298.SH,20250821,8.75,0.3187,2.5943,10.8497,10.675,1.2937,2.9986,2.9401,649110.0,539207.5,66237.6,5679712.5,4718065.625,0
601117.SH,20250821,8.07,1.0231,1.7955,8.6644,8.3299,0.7723,0.2652,0.2658,610687.7362,606958.0762,345845.3287,4928250.0311,4898151.6749,0
688209.SH,20250821,20.32,2.988,5.5292,70.213,62.3468,4.4189,6.0985,5.9123,42933.1405,29896.9373,16156.5666,872401.415,607505.7659,0
000722.SZ,20250821,12.87,3.58,7.3863,88.1054,96.1913,1.9124,17.7373,18.3563,46415.8282,46415.8282,22496.9877,597371.7089,597371.7089,0
300710.SZ,20250821,21.16,4.1223,4.665,,,4.4747,6.077,6.6325,9949.03,8049.2686,7112.8309,210521.4748,170322.5236,0
600734.SH,20250821,4.02,4.9772,6.8211,1548.8546,,23.1488,28.3674,25.3136,217830.3106,216842.8122,158223.7932,875677.8486,871708.105,0
301618.SZ,20250821,65.1,15.6199,15.6199,83.8628,87.7057,6.3397,10.6173,10.5489,9021.586,2255.4,2255.4,587305.2486,146826.54,0
603607.SH,20250821,27.02,8.6551,17.1283,45.5361,44.4278,5.0107,5.3226,5.0395,17851.68,17851.68,9020.6052,482352.3936,482352.3936,0
688617.SH,20250821,283.99,1.2156,2.1415,59.4911,55.9184,15.6944,19.3855,18.4143,14101.3796,14101.3796,8004.4376,4004650.7926,4004650.7926,0
603369.SH,20250821,42.16,1.2473,2.2972,15.4063,14.9189,3.3691,4.5533,4.3905,124680.0037,124680.0037,67699.5104,5256508.956,5256508.956,0
300657.SZ,20250821,34.94,10.325,12.5861,296.7575,474.7451,13.0017,2.8698,2.9109,48255.5756,46861.3051,38442.774,1686049.8115,1637334.0002,0
603409.SH,20250821,36.42,4.7452,4.7452,28.1406,29.4227,3.2698,4.293,4.052,12603.0,3087.5897,3087.5897,459001.26,112450.0169,0
600992.SH,20250821,15.26,1.7731,2.3165,,,2.6112,1.7434,1.7893,24509.0,24509.0,18760.0182,374007.34,374007.34,0
300012.SZ,20250821,12.84,2.1913,2.321,23.4591,23.3665,3.1402,3.5515,3.497,168282.8214,143176.9688,135174.1844,2160751.4268,1838392.2794,0
601601.SH,20250821,39.9,0.308,0.7098,8.5376,8.9626,1.5159,0.9499,0.954,962034.1455,684504.1455,296987.6535,38385162.4055,27311715.4055,0
002539.SZ,20250821,10.36,3.007,3.445,15.5532,14.8076,1.4146,0.6139,0.5919,120772.3762,88314.006,77085.3823,1251201.8174,914933.1022,0
300261.SZ,20250821,8.02,3.2617,5.025,,,3.8795,6.4265,5.9525,96330.9471,93707.9377,60825.5175,772574.1957,751537.6604,0
832982.BJ,20250821,324.2,2.3159,3.2344,50.941,45.7835,21.1791,25.8548,21.961,11506.534,5965.8404,4271.6661,3730418.3228,1934125.4577,0
001332.SZ,20250821,38.9,3.4206,3.4206,16.7696,16.3082,1.7941,2.7899,2.8045,11000.0,2700.0,2700.0,427900.0,105030.0,0
002886.SZ,20250821,21.84,4.8807,6.6006,157.074,154.2613,3.2434,3.0305,2.9819,26320.3565,20907.8164,15459.9412,574836.586,456626.7102,0
300437.SZ,20250821,9.6,4.1933,4.9883,,,1.7021,2.2195,2.3982,25242.2911,17581.0597,14779.3097,242325.9946,168778.1731,0
603356.SH,20250821,13.97,2.905,4.353,,,4.2981,1.6616,1.7366,13334.0,13334.0,8898.4683,186275.98,186275.98,0
002869.SZ,20250821,28.4,3.6636,4.7024,64.7503,70.2575,2.3644,8.5501,8.3537,17955.6341,15951.1604,12427.4566,509940.0084,453012.9554,0
601518.SH,20250821,2.75,0.931,2.946,9.6487,9.7453,0.974,3.5024,3.5337,189055.3169,189055.3169,59742.6908,519902.1215,519902.1215,0
300308.SZ,20250821,265.22,3.5674,4.7375,56.9838,51.2943,14.5091,12.3497,11.4693,111111.8334,110566.6382,83258.028,29469080.4543,29324483.7834,0
300425.SZ,20250821,5.6,1.5071,2.416,43.3151,46.1653,1.6254,2.4862,2.3677,68222.4853,67874.4749,42340.0015,382045.9177,380097.0594,0
603182.SH,20250821,14.33,2.3549,2.3851,21.6061,20.7497,2.1027,1.5845,1.6992,16455.0,9307.8672,9190.1426,235800.15,133381.737,0
300003.SZ,20250821,18.4,3.5583,4.8716,140.1295,240.9589,2.2837,5.6696,5.8476,188061.1251,161609.8589,118042.3964,3460324.7018,2973621.4038,0
002252.SZ,20250821,6.96,0.8245,1.1617,21.0644,23.0707,1.4311,5.6504,5.6855,663798.4837,663448.9612,470881.4304,4620037.4466,4617604.77,0
300946.SZ,20250821,57.12,5.5791,8.994,102.0608,113.1018,7.5403,15.2267,15.149,15600.78,7580.43,4702.23,891116.5536,432994.1616,0
000812.SZ,20250821,5.04,3.2032,3.8815,92.2088,1027.7896,2.1393,2.6904,2.7274,76869.2614,76816.097,63393.523,387421.0775,387153.1289,0
002612.SZ,20250821,18.3,6.5375,8.9763,31.48,29.9581,2.9925,1.4228,1.4229,44244.5375,25473.9227,18552.8277,809675.0363,466172.7854,0
301548.SZ,20250821,54.21,8.2197,9.3104,40.8556,41.2075,3.2024,9.1131,9.0196,8700.0,2623.4982,2316.1575,471627.0,142219.8374,0
872953.BJ,20250821,41.82,14.9182,15.6886,87.1829,80.7018,9.9519,19.9974,19.6304,12811.599,3761.8264,3577.101,535781.0702,157319.58,0
300047.SZ,20250821,18.72,22.5219,22.9752,514.5264,434.4873,3.6249,1.4635,1.3524,63774.4672,54664.1741,53585.7298,1193858.026,1023313.3392,0
002802.SZ,20250821,14.6,3.5196,5.5249,44.9292,39.8226,4.2915,5.8431,5.547,18230.199,18194.2875,11590.6813,266160.9054,265636.5975,0
300942.SZ,20250821,13.0,3.1519,8.1483,305.2736,250.231,6.5652,23.301,22.0365,40194.0194,40194.0194,15547.8331,522522.2522,522522.2522,0
000157.SZ,20250821,7.51,0.9341,1.4028,18.4499,16.1779,1.168,1.4282,1.4175,864853.5236,707041.7363,470792.1672,6495049.9622,5309883.4396,0
300305.SZ,20250821,6.97,1.6085,2.2419,,,1.2167,2.3791,2.4738,37540.0292,32147.4192,23064.8653,261654.0035,224067.5118,0
601096.SH,20250821,4.55,1.912,3.8925,52.8932,37.1739,2.6687,1.2005,1.2287,267515.5088,164297.6541,80700.7764,1217195.565,747554.3262,0
688501.SH,20250821,31.33,2.2232,3.6876,41.8615,25.0477,3.857,2.9619,2.1811,12422.6,12422.6,7489.4094,389200.058,389200.058,0
688141.SH,20250821,33.32,6.3293,6.3293,,,7.5687,8.8697,7.9301,44688.0,26394.6216,26394.6216,1489004.16,879468.7917,0
000078.SZ,20250821,2.72,1.2769,2.3784,,,3.9345,0.2361,0.2417,263112.3257,262644.1138,140999.601,715665.5259,714391.9895,0
603970.SH,20250821,14.35,2.0857,5.1755,18.9661,19.2404,2.6543,0.364,0.3595,26880.0134,26880.0134,10832.6534,385728.1923,385728.1923,0
300882.SZ,20250821,16.98,1.7029,5.2798,40.8663,43.4084,4.1075,5.1843,5.1362,28620.1188,26632.7028,8590.1041,485969.6172,452223.2935,0
300128.SZ,20250821,5.76,4.1485,5.725,,,10.1603,4.163,4.0202,129911.5412,129771.7037,94037.7122,748290.4773,747485.0133,0
300491.SZ,20250821,22.89,14.6377,19.0272,167.0694,411.2399,3.5421,3.3079,3.231,17473.8099,15505.2705,11928.3057,399975.5086,354915.6417,0
002677.SZ,20250821,7.12,0.9141,2.0141,41.6475,111.9675,3.1388,5.2425,6.5453,64605.1647,52932.4342,24022.7842,459988.7727,376878.9315,0
688702.SH,20250821,115.23,5.2427,12.5055,,,20.2903,43.6709,44.971,41000.0,20149.1783,8447.1999,4724430.0,2321789.8155,0
603717.SH,20250821,8.55,6.1972,9.0558,,,4.6586,3.0951,3.0415,29014.624,29014.624,19855.5611,248075.0352,248075.0352,0
001202.SZ,20250821,14.57,9.685,19.9409,29.7739,32.5394,3.1951,2.3352,2.232,16669.111,11682.3955,5673.971,242868.9473,170212.5024,0
603351.SH,20250821,30.32,1.7833,4.1981,28.0458,29.2709,2.3868,3.1668,3.2024,13543.9132,13543.9132,5753.2703,410651.4482,410651.4482,0
600051.SH,20250821,7.92,2.4057,3.3923,30.3317,27.9993,0.7363,1.3779,1.2895,31088.0,31088.0,22046.24,246216.96,246216.96,0
002988.SZ,20250821,44.98,2.1307,4.6364,54.7435,59.6881,4.1523,1.7182,1.6532,25485.8672,25478.1469,11708.9728,1146354.3067,1146007.0476,0
600636.SH,20250821,8.86,0.9687,1.6562,,,1.9233,13.7348,13.0142,43863.6802,43863.6802,25654.7641,388632.2066,388632.2066,0
605089.SH,20250821,26.51,2.0862,8.0219,41.7964,41.5127,3.0707,5.4437,5.3873,13800.0,13800.0,3588.8196,365838.0,365838.0,0
000530.SZ,20250821,6.69,5.7327,8.016,51.1269,50.6626,1.779,1.245,1.2622,84321.2507,60004.1463,42912.4529,564109.1672,401427.7387,0
300950.SZ,20250821,29.63,6.8006,9.8507,46.7143,64.7662,6.0201,8.8757,9.9842,15248.0,9037.4775,6239.231,451798.24,267780.4583,0
002674.SZ,20250821,13.79,5.3882,11.5293,28.7739,32.3583,1.7049,1.3811,1.3671,29555.0944,29256.3652,13672.8766,407564.7518,403445.2761,1
300777.SZ,20250821,37.76,3.1689,3.989,46.6212,40.4747,3.7963,20.4357,18.3509,43970.7537,42361.5261,33652.9396,1660335.6597,1599571.2255,0
301519.SZ,20250821,14.97,3.8035,4.4997,180.038,,1.694,3.7656,3.7247,16416.0,7801.25,6594.3536,245747.52,116784.7125,0
301060.SZ,20250821,10.47,1.4591,2.8962,,,2.6704,2.407,2.5313,40051.7,35537.8877,17903.2537,419341.299,372081.6842,0
688432.SH,20250821,12.35,2.0647,3.7814,66.1566,73.9157,3.512,15.4708,15.7274,124762.1058,50756.5658,27714.3158,1540812.0066,626843.5876,0
000990.SZ,20250821,8.08,1.4831,2.7775,42.5828,156.8906,0.5521,0.8873,0.8624,121523.7535,121523.6635,64890.8432,981911.9283,981911.2011,0
301198.SZ,20250821,12.55,1.7927,3.5824,,,2.3169,5.7896,5.657,16900.0,15555.436,7784.14,212095.0,195220.7218,0
430718.BJ,20250821,19.33,3.1529,5.3303,22.9865,23.7597,3.0756,1.4634,1.3966,9066.67,4274.4319,2528.385,175258.7311,82624.7686,0
600676.SH,20250821,5.85,1.253,2.3351,,,1.1787,1.3562,1.3215,102849.2944,102849.2944,55189.9254,601668.3722,601668.3722,0
300686.SZ,20250821,13.71,44.6779,50.4686,,,3.6111,2.3173,2.2798,26062.422,19367.0867,17144.9281,357315.8056,265522.7587,0
688055.SH,20250821,4.25,0.5069,4.8821,,,3.3485,4.1506,4.5887,333333.34,333333.34,34611.34,1416666.695,1416666.695,0
002119.SZ,20250821,17.5,7.0697,10.4336,78.9457,68.7322,4.6399,3.343,3.3491,37528.4,37528.4,25428.7813,656747.0,656747.0,0
000652.SZ,20250821,4.64,1.7574,2.6231,60.0006,59.978,1.204,0.3591,0.3652,147557.3852,147446.2359,98788.1848,684666.2673,684150.5346,0
300231.SZ,20250821,13.23,6.6623,8.6094,,,3.725,3.6514,3.4627,44427.7005,44425.419,34378.067,587778.4776,587748.2934,0
688247.SH,20250821,12.08,3.7407,4.6779,42.8843,43.708,4.2888,10.7039,10.7562,45334.0,14232.16,11380.6906,547634.72,171924.4928,0
605488.SH,20250821,35.15,4.4615,7.1945,70.7631,68.1442,6.5763,3.8768,3.8106,28020.7477,27734.5877,17198.9377,984929.2817,974870.7577,0
300412.SZ,20250821,5.71,3.1731,4.4293,78.3685,76.1629,2.7943,2.0549,2.0154,49775.6637,46786.1646,33517.1546,284219.0397,267148.9999,0
301622.SZ,20250821,90.25,15.9084,15.9084,59.0204,52.6684,7.0684,8.8329,8.6367,11593.188,2898.297,2898.297,1046285.217,261571.3043,0
873223.BJ,20250821,13.45,9.3712,13.4345,,,8.1821,7.3402,6.8845,15728.5,8158.375,5690.875,211548.325,109730.1438,0
002056.SZ,20250821,18.3,7.4919,15.1796,16.2959,13.4824,2.8543,1.604,1.4225,162671.2074,162503.1609,80203.1609,2976883.0954,2973807.8445,0
600188.SH,20250821,13.22,1.0869,4.2117,9.199,9.9187,2.3318,0.9538,1.0223,1003748.0544,592391.1084,152876.8213,13269549.2792,7831410.453,0
002459.SZ,20250821,12.15,1.8217,3.4704,,,1.565,0.5735,0.6204,330967.9544,330542.0405,173511.2833,4021260.646,4016085.7921,0
688188.SH,20250821,143.81,0.7771,2.1995,46.9843,43.9051,7.8019,23.8978,22.4153,28839.1239,28839.1239,10189.5503,4147354.4081,4147354.4081,0
600416.SH,20250821,16.44,3.5373,5.8672,87.5241,80.5232,2.8411,4.6349,4.5272,132540.6445,132540.6445,79908.5747,2178968.1956,2178968.1956,0
300897.SZ,20250821,31.45,8.6911,16.0506,54.1406,59.3666,4.5742,6.6405,6.887,14021.9804,8765.7631,4746.4739,440991.2836,275683.2495,0
300119.SZ,20250821,23.4,3.1284,3.8901,36.1638,33.0419,2.4603,3.5425,3.2383,46475.4706,33496.2021,26937.6503,1087526.012,783811.1291,0
603937.SH,20250821,11.13,2.9993,8.1209,,,1.5048,1.4722,1.3828,20888.0925,20888.0925,7714.5527,232484.4695,232484.4695,0
600580.SH,20250821,31.59,19.2289,31.442,62.2423,52.6522,4.7176,3.0373,3.0275,156211.7511,156211.7511,95533.9973,4934729.2172,4934729.2172,-1
600682.SH,20250821,8.69,5.429,9.7046,50.8442,51.122,0.6629,1.746,1.7489,134613.2221,116506.0275,65175.6975,1169788.9,1012437.379,0
603298.SH,20250821,22.38,0.5747,1.4932,14.4971,14.0964,2.9514,1.7781,1.7427,130981.2049,130981.2049,50413.7501,2931359.3657,2931359.3657,0
300745.SZ,20250821,20.99,3.667,4.12,,,1.5493,1.5729,1.5366,16761.4391,14128.5215,12574.9639,351822.6067,296557.6663,0
603936.SH,20250821,11.24,7.6319,9.9336,,,1.6489,2.1694,2.1027,63039.8004,63039.8004,48432.8493,708567.3565,708567.3565,0
002090.SZ,20250821,10.32,3.2421,4.1114,57.2037,60.3594,2.7502,2.3313,2.457,40057.7071,39601.7512,31228.4434,413395.5373,408690.0724,0
836422.BJ,20250821,14.71,3.8592,8.9127,87.0114,102.2468,3.1538,2.5171,2.5992,8848.271,6622.271,2867.421,130158.0664,97413.6064,0
835640.BJ,20250821,28.18,3.0672,6.8841,103.4718,105.2945,6.0873,6.9352,6.9534,18772.8,18060.2235,8046.6197,529017.504,508937.0982,0
688615.SH,20250821,175.48,7.2108,7.2108,61.3367,58.7203,9.5451,17.0826,16.3072,14000.0,2800.0,2800.0,2456720.0,491344.0,0
301678.SZ,20250821,84.94,22.4471,22.4471,109.4146,117.0008,10.2211,24.164,22.554,23955.5467,4551.2773,4551.2773,2034784.1367,386585.4939,0
002536.SZ,20250821,28.91,16.1327,25.1587,50.4122,46.6429,4.9192,3.5182,3.6781,57478.5888,54441.72,34910.072,1661706.0022,1573910.1252,-1
688273.SH,20250821,44.65,8.0584,8.0584,43.955,42.4612,3.4041,10.517,10.1826,10000.0,3682.679,3682.679,446500.0,164431.6174,0
301001.SZ,20250821,32.96,5.2288,9.0288,196.8755,202.0013,3.327,6.2493,6.6932,8000.0,5030.0,2913.0,263680.0,165788.8,0
601226.SH,20250821,6.76,0.8003,2.1648,68.4183,60.6547,1.8939,1.045,1.0151,116572.23,116222.37,42964.8044,788028.2748,785663.2212,0
688265.SH,20250821,60.1,2.5282,8.0277,721.3616,254.2967,2.7838,12.2905,12.1168,7796.3513,7796.3513,2455.325,468560.7131,468560.7131,0
300112.SZ,20250821,9.8,3.0692,3.4445,,,2.8505,2.7589,2.6683,29022.469,23764.2306,21174.9696,284420.1962,232889.4599,0
002104.SZ,20250821,28.5,41.6224,43.5293,212.4543,217.7108,9.5176,22.3607,22.1025,70832.0154,59968.0004,57340.9186,2018712.4389,1709088.0114,0
002415.SZ,20250821,30.33,0.7685,1.9277,23.3811,22.2777,3.565,3.0276,3.0078,923319.8326,911476.0378,363381.3274,28004290.5228,27645068.2265,0
300016.SZ,20250821,10.01,9.9687,12.7587,412.7229,338.115,2.7565,5.7286,5.3218,56287.3163,56211.4688,43919.5505,563436.0362,562676.8027,0
002516.SZ,20250821,5.65,2.0293,4.1038,50.8308,46.9902,2.3023,3.9605,3.8359,147083.8682,146094.3682,72242.8268,831023.8553,825433.1803,0
002335.SZ,20250821,50.3,9.5003,12.6101,82.2569,83.4757,4.2975,3.3421,3.3282,51541.4041,45467.2644,34254.6021,2592532.6262,2287003.3993,0
301539.SZ,20250821,20.91,4.4615,7.2614,61.7332,65.3359,4.0073,3.0091,2.938,14800.0,7506.1799,4611.9408,309468.0,156954.2217,0
603811.SH,20250821,14.39,11.0405,15.1063,23.4673,22.0286,3.865,6.5931,6.3059,32730.432,32730.432,23921.0468,470990.9165,470990.9165,0
301268.SZ,20250821,21.71,1.8913,2.5294,,,5.0214,3.397,3.2694,40039.6854,18039.2304,13488.3174,869261.57,391631.692,0
002586.SZ,20250821,3.47,1.1329,1.6262,,,1.3428,1.5992,1.6138,114422.3714,89692.0799,62484.0799,397045.6288,311231.5173,0
605006.SH,20250821,8.34,4.2938,13.3175,,717.1798,2.0078,2.5403,2.404,61095.9502,60000.9302,19345.3578,509540.2247,500407.7579,0
300512.SZ,20250821,9.12,1.3218,2.8465,141.0738,161.6072,2.3235,3.6612,3.4671,40764.0875,32853.9651,15255.6648,371768.478,299628.1617,0
300191.SZ,20250821,22.25,10.8435,14.011,,,6.5645,14.6551,14.6796,32000.0,22119.5,17119.0,712000.0,492158.875,0
300807.SZ,20250821,42.94,6.2134,9.4409,,,6.0742,17.8528,15.0819,6803.9587,5194.1489,3418.4769,292161.9866,223036.7538,0
300582.SZ,20250821,15.21,5.9475,6.7082,500.5317,453.011,3.0885,1.7018,1.7472,29853.6488,22156.8138,19644.3579,454073.9982,337005.1379,0
600895.SH,20250821,33.66,4.0432,8.2103,53.0616,45.0222,3.9622,26.2839,23.4548,154868.955,154868.955,76265.295,5212889.0253,5212889.0253,0
603933.SH,20250821,17.39,2.2508,5.5785,97.7337,112.8544,2.7862,1.8639,1.7718,20754.4575,20754.4575,8373.9839,360920.0159,360920.0159,0
605566.SH,20250821,25.07,3.9713,8.9416,151.82,161.9575,1.6954,3.4641,3.6081,13334.0,13334.0,5922.1201,334283.38,334283.38,0
300219.SZ,20250821,7.25,3.2237,5.4375,63.0933,81.038,1.9905,1.2148,1.1855,70794.3506,70663.5766,41894.2042,513259.0419,512310.9304,0
002338.SZ,20250821,56.04,3.8651,6.71,202.4923,213.0988,10.1461,18.0415,18.1942,24000.0,24000.0,13824.5216,1344960.0,1344960.0,0
301396.SZ,20250821,60.84,14.6775,15.5705,,,7.4751,14.1993,5.6011,15351.7547,7608.1074,7171.7836,934000.7559,462877.2542,0
000783.SZ,20250821,8.02,1.5215,2.576,24.1702,18.3826,1.3307,6.5268,5.5592,553007.2948,553007.2948,326620.5335,4435118.5043,4435118.5043,0
600193.SH,20250821,4.5,2.3563,3.0196,,,21.2996,22.7843,40.8189,42537.3,42537.3,33193.2682,191417.85,191417.85,0
600690.SH,20250821,25.59,0.878,1.5181,12.8119,12.3419,2.2079,0.8396,0.8108,938291.3334,625450.1095,361716.1889,24010875.2217,16005268.3021,0
002029.SZ,20250821,8.08,6.2132,10.5169,20.0197,17.381,0.8596,1.8142,1.8428,70502.3537,66540.5959,39311.2659,569659.0179,537648.0149,0
301197.SZ,20250821,21.57,10.6446,12.588,46.6459,46.3046,1.9266,6.5745,6.5674,12054.0,8229.3,6958.8,260004.78,177506.001,0
300821.SZ,20250821,10.35,1.7063,4.2331,218.81,260.278,2.5189,2.4113,2.5207,120000.0,119978.2,48360.9055,1242000.0,1241774.37,0
430425.BJ,20250821,25.36,9.3135,15.5021,106.5541,85.9506,7.3855,23.1056,21.9817,7093.6548,5921.3298,3557.474,179895.0857,150164.9237,0
300457.SZ,20250821,21.59,3.3334,5.9587,27.8519,38.9495,2.2249,1.6441,1.7526,64909.5713,63762.4858,35670.1788,1401397.6444,1376632.0684,0
873339.BJ,20250821,10.77,1.416,3.9189,35.7201,33.5772,4.0563,3.3032,3.1586,22020.38,15089.7135,5452.3073,237159.4926,162516.2144,0
688291.SH,20250821,37.58,10.1664,10.1664,126.5195,108.5432,4.1473,18.1885,16.9954,10266.67,3366.67,3366.67,385821.4586,126519.4586,0
830809.BJ,20250821,5.83,4.0503,4.0503,,,2.0062,2.3165,1.7665,60045.0411,46050.7559,46050.7559,350062.5896,268475.9069,0
000960.SZ,20250821,19.64,2.5494,4.5347,22.3811,19.9846,1.7371,0.7701,0.7465,164580.1952,164580.1952,92527.1987,3232355.0337,3232355.0337,0
300651.SZ,20250821,24.5,20.6943,27.3044,129.2784,155.5893,3.4157,9.2606,9.736,14120.9688,8743.3026,6626.6414,345963.7356,214210.9137,0
601872.SH,20250821,6.21,0.5543,1.7614,9.8176,10.9062,1.2879,1.9436,1.9945,807453.8502,807453.8502,254110.8705,5014288.4097,5014288.4097,0
002526.SZ,20250821,4.09,4.0678,5.1624,64.2746,53.1069,2.3085,3.0638,3.0394,178279.3836,177108.4438,139553.8516,729162.6789,724373.5351,0
300442.SZ,20250821,56.23,1.88,4.9841,51.3307,52.6259,9.0389,21.0545,20.0828,163434.3573,162837.4011,61421.4384,9189913.911,9156347.0639,0
688278.SH,20250821,86.2,0.8797,2.2429,42.3708,36.8669,12.7264,12.4474,11.1748,40680.0,40680.0,15955.5262,3506616.0,3506616.0,0
836414.BJ,20250821,15.52,6.5464,7.4725,,,4.2934,15.1052,17.8331,7974.8171,5527.5836,4842.5029,123769.1614,85788.0975,0
000686.SZ,20250821,8.78,1.8545,3.2313,23.5211,19.4804,1.0793,3.1589,3.0171,234045.2915,234045.2915,134321.0589,2054917.6594,2054917.6594,0
000893.SZ,20250821,32.41,3.973,6.1403,31.5093,23.8879,2.4796,8.441,7.2563,92405.1187,81172.0074,52521.9515,2994849.8971,2630784.7598,0
839680.BJ,20250821,7.84,17.5933,20.1566,,,8.0284,10.0892,11.944,6699.99,4689.3344,4093.0077,52527.9216,36764.3817,0
600208.SH,20250821,4.76,4.5161,10.5232,39.8749,37.9305,0.9744,2.4569,2.7767,850894.08,850797.6337,365122.1371,4050255.8208,4049796.7364,0
000036.SZ,20250821,4.45,2.9118,4.6086,154.2011,242.0006,1.2918,14.6882,14.5353,140381.8725,140115.0983,88526.4724,624699.3326,623512.1874,0
600872.SH,20250821,19.2,1.8004,2.2498,16.7475,17.9095,2.7598,2.7101,2.9123,77899.1206,77098.795,61697.2788,1495663.1155,1480296.864,0
603529.SH,20250821,37.72,1.7947,5.9749,16.4898,15.5407,3.6923,1.5172,1.4324,86904.7956,84740.9232,25454.3532,3278048.89,3196427.6231,0
000900.SZ,20250821,4.39,0.8665,1.6212,19.5509,20.3566,0.6104,0.8736,0.8274,151782.8334,151776.0834,81118.1949,666326.6386,666297.0061,0
600958.SH,20250821,11.78,0.9388,1.4658,29.8759,25.6666,1.3031,5.2157,4.775,849664.5292,746948.2864,478386.8038,10009048.154,8799050.8138,0
601156.SH,20250821,14.81,1.6718,2.695,8.7484,8.8926,1.336,0.9774,0.9669,158755.5556,94459.5556,58595.3722,2351169.7784,1398946.0184,0
600770.SH,20250821,5.79,2.9345,5.2534,249.1065,113.9774,2.2892,21.6354,19.4871,130000.0,130000.0,72615.9262,752700.0,752700.0,0
600097.SH,20250821,11.56,2.4796,5.1762,45.517,41.8672,1.2383,1.2028,1.1885,24093.6559,24093.6559,11542.017,278522.6622,278522.6622,0
688089.SH,20250821,27.97,2.5495,4.7399,37.8995,28.6569,2.8952,8.4731,7.8265,16830.912,16830.912,9052.9578,470760.6086,470760.6086,0
603813.SH,20250821,15.36,0.6933,1.694,,,2.82,5.4121,5.3588,10501.5,8994.2,3681.2,161303.04,138150.912,0
300174.SZ,20250821,18.0,5.4966,7.1135,23.0472,25.8447,1.9826,3.4816,3.5445,36421.036,36294.2163,28044.6607,655578.648,653295.8934,0
688007.SH,20250821,19.2,4.3262,5.591,315.471,,3.2558,3.6461,3.6216,45929.1145,45929.1145,35538.8966,881838.9984,881838.9984,0
002416.SZ,20250821,12.69,2.1832,4.2772,27.0453,29.14,2.7967,0.2393,0.2768,123928.1806,122390.4304,62472.1393,1572648.6118,1553134.5618,0
000953.SZ,20250821,7.68,6.5403,9.91,35.4791,34.3849,19.1526,13.2935,14.7654,36612.2195,36612.2195,24162.8606,281181.8458,281181.8458,0
301428.SZ,20250821,41.8,10.394,11.1387,66.6184,72.2663,3.326,3.4106,3.4667,9866.6667,6119.6667,5710.5699,412426.6681,255802.0681,0
600810.SH,20250821,9.3,1.2988,3.52,281.5561,,1.3854,0.6758,0.6817,101510.8086,100528.2086,37093.6599,944050.52,934912.34,0
300073.SZ,20250821,43.0,2.9853,3.8876,49.6039,49.5789,1.6519,3.0824,2.9313,54429.3668,50597.1312,38853.4051,2340462.7724,2175676.6416,0
603477.SH,20250821,21.2,5.3125,10.2867,20.8534,13.7534,3.5036,1.779,1.5961,51007.0333,51007.0333,26342.1885,1081349.106,1081349.106,0
301119.SZ,20250821,39.83,2.8116,8.6625,45.5544,37.7069,4.2836,9.8103,9.6793,10400.0,8411.0,2730.0,414232.0,335010.13,0
000858.SZ,20250821,125.45,0.5974,1.329,15.2873,14.9058,3.5846,5.4606,5.3345,388160.8005,388145.9458,174491.7761,48694772.4227,48692908.9006,0
603162.SH,20250821,8.93,2.8789,2.8789,15.0488,20.9892,1.9832,2.2582,2.1902,92521.0928,27552.6296,27552.6296,826213.3587,246044.9823,0
300322.SZ,20250821,25.82,11.3417,13.9537,,,12.76,6.4063,5.9207,46081.1445,44120.4055,35861.3508,1189815.151,1139188.87,0
300371.SZ,20250821,14.08,6.9716,10.1774,49.0802,46.7232,2.5861,7.345,6.9194,20121.7296,13441.0381,9207.2305,283313.9528,189249.8164,0
