ts_code,trade_date,close,turnover_rate,turnover_rate_f,pe,pe_ttm,pb,ps,ps_ttm,total_share,float_share,free_share,total_mv,circ_mv,udlimit_status
601117.SH,20250815,8.12,0.8754,1.5363,8.7181,8.3816,0.7771,0.2668,0.2675,610687.7362,606958.0762,345845.3287,4958784.4179,4928499.5787,0
688209.SH,20250815,19.69,1.9751,3.6549,68.0362,60.4138,4.2819,5.9094,5.729,42933.1405,29896.9373,16156.5666,845353.5364,588670.6954,0
000722.SZ,20250815,12.57,3.0507,6.2942,86.0516,126.0473,1.8905,17.3238,18.9596,46415.8282,46415.8282,22496.9877,583446.9605,583446.9605,0
300710.SZ,20250815,20.15,3.1827,3.6018,,,4.2611,5.7869,6.316,9949.03,8049.2686,7112.8309,200472.9545,162192.7623,0
600734.SH,20250815,3.92,2.3386,3.2051,1510.3259,,22.573,27.6618,24.6839,217830.3106,216842.8122,158223.7932,853894.8176,850023.8238,0
301618.SZ,20250815,60.33,5.4003,5.4003,77.718,81.2794,5.8751,9.8394,9.776,9021.586,2255.4,2255.4,544272.2834,136068.282,0
603607.SH,20250815,27.35,9.1748,18.1569,46.0923,44.9704,5.0719,5.3876,5.1011,17851.68,17851.68,9020.6052,488243.448,488243.448,1
300144.SZ,20250815,8.58,1.6929,2.5823,21.4559,21.5685,2.8706,9.3089,9.3032,262261.294,235552.7204,154420.7043,2250201.9025,2021042.341,0
000402.SZ,20250815,3.02,1.3689,2.8317,,,0.3684,0.4732,0.5819,298892.9907,298831.7478,144457.9482,902656.8319,902471.8784,0
605162.SH,20250815,8.82,1.2361,4.8772,24.107,25.8654,2.8893,4.0533,4.2728,40053.2847,40053.2847,10151.1797,353269.9711,353269.9711,0
301322.SZ,20250815,32.93,4.3994,6.1512,33.0075,35.5105,1.6858,5.6452,5.6459,14245.8008,9300.581,6651.97,469114.2203,306268.1323,0
603658.SH,20250815,41.63,0.5319,1.8382,19.9158,20.8648,2.9163,5.3204,5.4337,57142.4768,57142.4768,16534.6579,2378841.3092,2378841.3092,0
002912.SZ,20250815,27.44,3.3945,5.3027,78.1918,80.0964,2.9149,7.1158,7.13,17075.2,16222.2011,10384.7256,468543.488,445137.1982,0
002227.SZ,20250815,14.09,4.8626,10.4064,,,3.54,10.03,10.2187,24780.617,24593.6766,11491.9799,349158.8935,346524.9033,0
300822.SZ,20250815,19.92,3.4275,11.9179,112.3188,126.3294,4.9919,7.2891,7.1766,31153.62,28898.2038,8310.8838,620580.1104,575652.2197,0
601188.SH,20250815,3.5,1.2,3.1415,30.2208,28.0089,1.0098,5.4351,5.4792,131587.8571,131587.8571,50264.3,460557.4999,460557.4999,0
300983.SZ,20250815,22.0,0.6798,1.8614,,,1.333,17.766,17.1546,17280.0,11828.2465,4320.0,380160.0,260221.423,0
301122.SZ,20250815,24.12,3.7476,7.021,55.5351,82.527,1.6491,7.6015,8.4252,12224.5658,6733.8533,3594.3533,294856.5271,162420.5416,0
002010.SZ,20250815,6.06,1.2603,3.0289,111.4037,94.6249,0.9586,0.6328,0.6416,278797.0508,278097.9606,115710.4221,1689510.1278,1685273.6412,0
601611.SH,20250815,9.28,0.5428,1.6457,13.5491,13.5862,1.3312,0.2463,0.2452,301383.4212,301383.4212,99407.5324,2796838.1487,2796838.1487,0
600693.SH,20250815,5.77,1.7227,4.662,115.4134,110.5352,1.4224,2.7642,2.7598,86984.6246,86895.2782,32109.3183,501901.2839,501385.7552,0
002940.SZ,20250815,49.65,8.281,14.1451,124.6762,147.2437,6.5747,6.5127,6.7885,20172.8186,18527.5467,10846.5886,1001580.4435,919892.6937,0
000039.SZ,20250815,8.1,3.3637,4.3579,14.6953,12.7252,0.9245,0.2459,0.241,539252.0385,230140.7141,177640.7141,4367941.5119,1864139.7842,0
002508.SZ,20250815,19.4,0.6375,1.343,11.6215,12.0683,1.6583,1.6349,1.6587,94493.8916,93355.1787,44316.1702,1833181.497,1811090.4668,0
603020.SH,20250815,9.02,1.0953,1.6598,21.7305,21.9904,1.0712,1.2881,1.3588,38323.7774,38323.7774,25290.3508,345680.4721,345680.4721,0
300515.SZ,20250815,25.02,4.4485,8.1079,35.9405,33.8688,6.6417,8.9284,8.6763,20575.45,18026.7265,9890.4965,514797.759,451028.697,0
688562.SH,20250815,18.08,3.2222,3.2222,,,4.2731,6.2188,6.2885,40000.0,17302.0,17302.0,723200.0,312820.16,0
301338.SZ,20250815,67.79,28.3581,28.3581,102.2866,77.5947,4.8809,8.4203,8.0262,10640.0,3430.0,3430.0,721285.6,232519.7,0
000911.SZ,20250815,7.95,5.4704,11.6913,116.4117,108.9901,24.2931,0.9788,1.043,40031.9818,40031.9818,18731.2137,318254.2553,318254.2553,0
601555.SH,20250815,10.45,4.3673,6.0936,21.9437,17.9673,1.2619,4.5019,4.1873,496870.2837,496870.2837,356109.0216,5192294.4647,5192294.4647,0
002980.SZ,20250815,24.26,5.2796,8.5106,33.1484,32.7426,4.4491,5.6824,5.4119,18914.116,10037.556,6226.9005,458856.4542,243511.1086,0
600425.SH,20250815,4.36,6.1394,8.6604,19.7827,22.4138,1.135,1.6165,1.6368,160470.3707,137879.0086,97742.244,699650.8163,601152.4775,0
002606.SZ,20250815,9.64,2.3975,3.3275,20.0491,19.1969,2.4506,2.8293,2.7335,43907.322,42114.2055,30343.3746,423266.5841,405980.941,0
873703.BJ,20250815,16.52,2.0146,3.1323,16.1508,19.1255,2.3651,4.6027,5.6314,15072.4,7626.5147,4905.0463,248996.048,125990.0228,0
002543.SZ,20250815,12.66,0.964,2.7575,14.3151,14.0313,1.9783,1.2822,1.2294,74360.0,66161.1003,23130.3926,941397.6,837599.5298,0
002642.SZ,20250815,8.05,2.6726,3.3845,189.4812,223.9964,4.5509,2.6344,2.9697,66158.0313,66158.0313,52243.3661,532572.152,532572.152,0
688123.SH,20250815,77.1,4.4866,6.0918,41.998,35.997,5.3772,11.8555,11.698,15811.5819,15811.5819,11645.2664,1219072.9645,1219072.9645,0
688777.SH,20250815,48.61,2.1406,2.7802,34.4317,35.2307,3.8905,4.2085,4.2699,79118.9527,78322.1764,60303.0795,3845972.2907,3807240.9948,0
301339.SZ,20250815,17.59,4.0954,4.0954,48.6807,48.0976,3.8673,11.3991,11.2443,58033.332,16806.0869,16806.0869,1020806.3099,295619.0686,0
603808.SH,20250815,8.21,1.3001,2.934,,,1.2039,0.9982,1.0178,36909.2878,36909.2878,16355.0864,303025.2528,303025.2528,0
688280.SH,20250815,8.25,3.5022,5.0851,,,7.7381,3.7316,3.3957,59022.1667,52054.4145,35851.2663,486932.8753,429448.9196,0
600048.SH,20250815,8.15,2.2041,3.7184,19.5072,308.8891,0.5,0.313,0.3373,1197044.3418,1197044.3418,709550.0956,9755911.3857,9755911.3857,0
000881.SZ,20250815,7.98,1.4237,2.2744,,,1.4603,1.2231,1.2745,94542.5815,83373.484,52189.25,754449.8004,665320.4023,0
300335.SZ,20250815,5.94,3.6415,3.9995,58.3777,48.0928,1.4983,2.5399,2.4827,47701.2388,38416.1164,34977.2651,283345.3585,228191.7314,0
300811.SZ,20250815,65.0,9.345,14.5644,50.0377,49.7409,7.0815,11.3054,10.9867,28923.4574,23034.0837,14779.4492,1880024.731,1497215.4405,0
600416.SH,20250815,15.06,5.7472,9.5326,80.1772,73.7639,2.6026,4.2458,4.1472,132540.6445,132540.6445,79908.5747,1996062.1062,1996062.1062,1
300897.SZ,20250815,29.39,5.0143,9.2604,50.5944,55.478,4.2746,6.2056,6.4359,14021.9804,8765.7631,4746.4739,412106.004,257625.7775,0
300119.SZ,20250815,22.78,5.7528,7.1534,35.2056,32.1664,2.3951,3.4486,3.1525,46475.4706,33496.2021,26937.6503,1058711.2203,763043.4838,0
603937.SH,20250815,11.3,9.1622,24.8077,,,1.5277,1.4947,1.4039,20888.0925,20888.0925,7714.5527,236035.4453,236035.4453,0
600580.SH,20250815,30.38,21.8093,35.6613,59.8583,50.6354,4.5369,2.921,2.9115,156211.7511,156211.7511,95533.9973,4745712.9984,4745712.9984,1
600682.SH,20250815,7.64,2.9387,5.2531,44.7007,44.945,0.5828,1.5351,1.5376,134613.2221,116506.0275,65175.6975,1028445.0168,890106.0501,0
603298.SH,20250815,22.31,0.6388,1.6598,14.4518,14.0523,2.9421,1.7725,1.7373,130981.2049,130981.2049,50413.7501,2922190.6813,2922190.6813,0
300745.SZ,20250815,20.76,4.8996,5.5049,,,1.5323,1.5557,1.5197,16761.4391,14128.5215,12574.9639,347967.4757,293308.1063,0
603936.SH,20250815,11.18,10.5041,13.672,,,1.6401,2.1578,2.0915,63039.8004,63039.8004,48432.8493,704784.9685,704784.9685,0
002090.SZ,20250815,9.91,2.5997,3.2967,54.9311,57.9614,2.6409,2.2387,2.3594,40057.7071,39601.7512,31228.4434,396971.8774,392453.3544,0
836422.BJ,20250815,13.88,2.7191,6.2797,82.1019,96.4776,2.9759,2.3751,2.4526,8848.271,6622.271,2867.421,122814.0015,91917.1215,0
835640.BJ,20250815,27.23,2.1414,4.8063,99.9836,101.7448,5.882,6.7014,6.719,18772.8,18060.2235,8046.6197,511183.344,491779.8859,0
688615.SH,20250815,170.21,4.9027,4.9027,59.4947,56.9569,9.2585,16.5696,15.8175,14000.0,2800.0,2800.0,2382940.0,476588.0,0
301678.SZ,20250815,84.5,20.9597,20.9597,108.8478,109.546,10.3617,24.0388,22.751,23955.5467,4551.2773,4551.2773,2024243.6962,384582.9319,0
002536.SZ,20250815,29.62,26.5284,41.3707,51.6503,47.7884,5.04,3.6046,3.7684,57478.5888,54441.72,34910.072,1702515.8003,1612563.7464,1
688273.SH,20250815,47.89,25.805,25.805,47.1446,45.5423,3.6512,11.2802,10.9215,10000.0,3682.679,3682.679,478900.0,176363.4973,0
301001.SZ,20250815,31.63,3.9103,6.7521,188.9312,193.8502,3.1928,5.9971,6.4231,8000.0,5030.0,2913.0,253040.0,159098.9,0
601226.SH,20250815,6.77,1.15,3.1109,68.5195,60.7445,1.8967,1.0465,1.0166,116572.23,116222.37,42964.8044,789193.9971,786825.4449,0
688265.SH,20250815,72.54,7.3971,23.4879,870.675,306.9332,3.3601,14.8344,14.6248,7796.3513,7796.3513,2455.325,565547.3233,565547.3233,0
300112.SZ,20250815,9.6,3.5747,4.0118,,,2.7923,2.7026,2.6139,29022.469,23764.2306,21174.9696,278615.7024,228136.6138,0
002104.SZ,20250815,29.01,51.6243,53.9894,216.2561,221.6066,9.6879,22.7609,22.498,70832.0154,59968.0004,57340.9186,2054836.7668,1739671.6916,0
002415.SZ,20250815,29.56,0.6214,1.5586,22.7875,21.7121,3.4745,2.9508,2.9315,923319.8326,911476.0378,363381.3274,27293334.2517,26943231.6774,0
300016.SZ,20250815,9.95,11.7412,15.0272,410.2491,336.0883,2.74,5.6942,5.2899,56287.3163,56211.4688,43919.5505,560058.7972,559304.1146,0
002516.SZ,20250815,5.82,4.2509,8.5965,52.3603,48.4041,2.3716,4.0796,3.9513,147083.8682,146094.3682,72242.8268,856028.1129,850269.2229,0
002335.SZ,20250815,48.28,10.5538,14.0084,78.9536,80.1234,4.1249,3.2079,3.1946,51541.4041,45467.2644,34254.6021,2488418.9899,2195159.5252,0
301539.SZ,20250815,20.52,3.2234,5.2463,60.5818,64.1173,3.9326,2.953,2.8832,14800.0,7506.1799,4611.9408,303696.0,154026.8115,0
603811.SH,20250815,15.24,8.1137,11.1017,24.8535,23.3298,4.0933,6.9826,6.6784,32730.432,32730.432,23921.0468,498811.7837,498811.7837,0
301268.SZ,20250815,22.11,4.8139,6.438,,,5.1139,3.4596,3.3296,40039.6854,18039.2304,13488.3174,885277.4442,398847.3841,0
002586.SZ,20250815,3.37,1.3743,1.9727,,,1.3041,1.5531,1.5673,114422.3714,89692.0799,62484.0799,385603.3916,302262.3093,0
301165.SZ,20250815,68.21,12.1637,12.1637,94.5126,79.903,12.4712,4.6379,4.4885,79545.4545,9545.4545,9545.4545,5425795.4514,651095.4514,0
000850.SZ,20250815,4.6,1.8771,3.5029,15.1218,16.3127,1.0069,1.2981,1.3111,94366.5009,94339.6879,50553.6311,434085.9041,433962.5643,0
300241.SZ,20250815,5.95,3.3664,3.6025,129.307,79.2606,1.8984,2.644,2.5521,68640.2353,57280.4623,53525.5796,408409.4,340818.7507,0
688378.SH,20250815,19.36,3.6716,5.328,53.3661,231.4172,2.8625,9.0576,11.2838,24927.9257,24096.0571,16604.9331,482604.6416,466499.6655,0
603193.SH,20250815,31.92,5.1058,5.1058,43.0255,41.8102,6.3569,9.7973,9.2809,40459.3314,10333.6314,10333.6314,1291461.8583,329849.5143,0
300183.SZ,20250815,17.89,1.9619,3.5237,123.8421,130.5152,2.6614,8.0314,7.7947,46260.9137,40653.7112,22635.2787,827607.7461,727294.8934,0
003019.SZ,20250815,36.4,7.7155,11.1789,34.125,37.2119,4.2281,2.8996,2.9249,17632.688,17041.963,11762.1161,641829.8432,620327.4532,0
601928.SH,20250815,11.05,0.4988,1.834,17.6032,16.0865,1.4869,2.0668,2.0849,254490.0,254490.0,69211.9742,2812114.5,2812114.5,0
002269.SZ,20250815,1.9,2.6851,4.174,,,16.5906,7.0128,8.7641,251250.0,251250.0,161628.6641,477375.0,477375.0,0
603887.SH,20250815,18.13,3.1686,3.7368,,,3.09,6.8108,6.0276,60894.4421,59527.9421,50476.418,1104016.2353,1079241.5903,0
300591.SZ,20250815,12.22,18.4601,20.2226,,,16.4698,8.4514,9.0799,40567.3777,35066.4652,32010.2277,495733.3555,428512.2047,0
300057.SZ,20250815,5.78,3.5026,3.94,,,0.9846,0.7837,0.7629,89208.7273,71949.1798,63962.0761,515626.4438,415866.2592,0
002769.SZ,20250815,8.61,2.1437,3.5122,,,2.7299,5.1667,4.5627,37331.8054,32599.7824,19897.5756,321426.8445,280684.1265,0
600609.SH,20250815,4.91,1.7227,2.4127,16.7735,16.6587,4.3537,1.467,1.4313,130455.8558,130455.8558,93150.9024,640538.252,640538.252,0
836717.BJ,20250815,12.51,2.5145,3.0689,89.5552,91.1117,2.5552,8.1491,8.4268,11468.0,4428.0,3628.0,143464.68,55394.28,0
600075.SH,20250815,4.54,1.7092,2.9622,113.267,34.5811,0.869,0.6948,0.6836,170736.2663,170736.2663,98515.1707,775142.649,775142.649,0
002377.SZ,20250815,3.11,2.747,3.6821,,,6.0471,3.8923,3.7695,91632.5201,87169.1047,65031.4466,284977.1375,271095.9156,0
002911.SZ,20250815,13.4,4.9535,35.7066,20.38,19.9001,3.7938,0.5504,0.53,129750.1261,125637.1852,17429.2287,1738651.6897,1683538.2817,1
300349.SZ,20250815,12.57,1.6784,2.3704,14.6028,17.2494,1.2315,1.7152,1.7246,41833.7213,37022.5811,26214.5169,525849.8767,465373.8444,0
300482.SZ,20250815,24.43,2.6345,4.1853,20.9413,22.0897,2.1606,3.8375,3.9152,48142.4761,43031.1383,27087.3151,1176120.6911,1051250.7087,0
920027.BJ,20250815,31.36,15.2707,15.2707,46.5208,45.2769,5.8949,7.4086,6.9691,7920.35,2627.8,2627.8,248382.176,82407.808,0
300593.SZ,20250815,19.88,10.8272,11.4972,,,4.4607,11.7007,11.2907,54249.8469,45026.3501,42402.4023,1078486.9564,895123.84,0
603530.SH,20250815,29.92,0.8578,4.2753,41.5667,39.149,7.3878,9.6038,8.6228,43168.4575,42746.4774,8576.2672,1291600.2484,1278974.6038,0
688357.SH,20250815,34.55,2.0131,3.7618,46.2439,50.446,2.0602,4.4392,4.5215,10005.8481,10005.8481,5354.63,345702.0519,345702.0519,0
301389.SZ,20250815,52.86,30.9166,30.9166,182.2389,157.5802,6.8807,52.0445,49.5837,28350.0,8207.7047,8207.7047,1498581.0,433859.2704,0
002107.SZ,20250815,7.0,2.9596,6.0322,110.9915,57.7224,5.445,5.29,5.0888,57720.96,56961.665,27947.0287,404046.72,398731.655,0
603833.SH,20250815,53.45,0.4607,1.7945,12.527,12.1077,1.8685,1.7205,1.7364,60915.2528,60915.2528,15637.4174,3255920.2622,3255920.2622,0
600545.SH,20250815,2.71,6.502,12.047,,,1.5595,1.2034,1.2665,178791.2222,178791.2222,96497.6549,484524.2122,484524.2122,0
002676.SZ,20250815,11.75,12.5463,20.3361,156.2179,139.7251,6.746,3.1366,2.9573,72000.0,71996.8613,44418.391,846000.0,845963.1203,0
600758.SH,20250815,3.93,1.2682,2.5516,25.7027,24.2826,0.9227,0.9402,0.9554,132201.7394,132074.3394,65640.7549,519552.8358,519052.1538,0
000524.SZ,20250815,12.73,2.8069,9.9771,56.8226,55.9028,3.8093,1.98,1.9701,67020.8597,67000.0134,18849.2068,853175.544,852910.1706,0
000566.SZ,20250815,6.3,3.202,4.6777,,,17.8935,8.2501,9.797,129736.5126,116590.9733,79810.3926,817340.0294,734523.1318,0
871753.BJ,20250815,28.42,6.9413,10.2153,80.4827,76.8372,6.1722,10.6412,10.3037,8140.4368,3151.2025,2141.239,231351.2139,89557.1751,0
920088.BJ,20250815,39.56,12.7988,12.7988,64.8044,58.4277,5.3069,9.1781,8.9045,8807.15,2415.0,2415.0,348410.854,95537.4,0
002320.SZ,20250815,7.89,1.2328,4.5727,68.4605,85.4411,4.0696,4.1675,4.2388,222893.3187,222893.3187,60093.3126,1758628.2845,1758628.2845,0
600499.SH,20250815,11.62,0.7455,1.2989,22.1457,21.3924,1.9514,1.7687,1.6143,191785.6391,191785.6391,110077.5451,2228549.1263,2228549.1263,0
002852.SZ,20250815,11.85,3.1907,4.4937,23.0396,12.3292,1.807,0.6859,0.6822,34396.8305,28526.7998,20255.1839,407602.4414,338042.5776,0
301586.SZ,20250815,57.6,6.6835,6.6835,47.601,55.298,3.8385,7.6246,6.8106,8297.5503,2074.3876,2074.3876,477938.8973,119484.7258,0
600871.SH,20250815,2.03,0.6375,3.0632,60.9285,57.2242,4.2792,0.4745,0.4786,1895704.5833,1354701.2351,281911.5987,3848280.3041,2750043.5073,0
002067.SZ,20250815,4.39,5.915,6.1601,77.4472,210.352,0.9623,1.0073,1.0215,125722.8448,111997.8448,107542.8448,551923.2887,491670.5387,0
601225.SH,20250815,21.57,0.3469,0.9984,9.3526,9.289,2.4469,1.1356,1.1374,969500.0,969500.0,336903.9335,20912115.0,20912115.0,0
688800.SH,20250815,77.8,11.4376,17.705,91.2963,76.4932,7.5448,6.6268,5.8966,20567.4335,20567.4335,13286.7098,1600146.3263,1600146.3263,0
002398.SZ,20250815,5.36,2.0916,2.2022,75.9489,84.2588,1.06,1.4296,1.4246,69802.3396,57936.7954,55027.1196,374140.5403,310541.2233,0
003010.SZ,20250815,51.52,5.8751,7.8475,106.6481,93.6974,16.362,6.3801,5.7264,21867.0276,15832.3766,11853.0389,1126589.262,815684.0424,0
000958.SZ,20250815,6.78,1.0131,3.5998,34.9626,37.3444,1.8376,7.8288,7.7255,538341.852,538339.602,151505.1693,3649957.7566,3649942.5016,0
000050.SZ,20250815,9.51,1.1574,2.3178,,,0.8538,0.6978,0.6863,245774.7661,245771.8636,122725.874,2337318.0256,2337290.4228,0
300837.SZ,20250815,25.21,2.8585,6.0677,31.5658,73.0167,1.8786,3.8601,4.6236,10000.1548,7058.2798,3325.1548,252103.9025,177939.2338,0
601990.SH,20250815,8.67,2.3231,4.1993,31.9083,31.4695,1.8166,10.1544,10.496,368636.1034,365978.8847,202460.3071,3196075.0165,3173036.9303,0
000048.SZ,20250815,15.93,1.2301,2.8964,11.8345,10.9464,1.999,1.4172,1.4537,53028.225,52675.975,22370.8801,844739.6243,839128.2818,0
002075.SZ,20250815,6.64,3.5123,4.798,89.5974,77.1664,2.2697,1.0105,1.0255,219382.5445,219382.192,160595.0194,1456700.0955,1456697.7549,0
300669.SZ,20250815,32.78,0.8807,1.8621,227.9838,256.0587,7.3199,19.5207,19.3592,19270.5526,18208.7818,8612.1454,631688.7142,596883.8674,0
301265.SZ,20250815,11.23,3.1103,4.1779,72.0182,58.3439,1.646,5.3065,4.8168,30297.3182,16979.7153,12640.6511,340238.8834,190682.2028,0
603519.SH,20250815,12.91,0.9981,2.0983,21.6254,21.2078,3.1093,2.0106,1.9809,26632.7839,26632.7839,12668.5567,343829.2401,343829.2401,0
300925.SZ,20250815,24.37,5.9026,6.8477,79.7637,82.3329,4.9171,2.4182,2.375,42870.8945,33057.8613,28495.4054,1044763.699,805620.0799,0
300153.SZ,20250815,35.69,16.1392,25.4654,326.3077,285.7257,12.9003,8.9675,8.3289,32000.0,31833.0118,20174.8418,1142080.0,1136120.1911,0
688035.SH,20250815,49.05,10.2404,15.6812,71.6097,62.9751,3.0447,5.9797,5.451,14224.0,8881.7622,5800.1242,697687.2,435650.4359,0
301025.SZ,20250815,11.1,2.5002,6.3293,302.1203,393.111,7.2483,10.9576,11.2077,40030.94,27715.074,10948.1272,444343.434,307637.3214,0
002083.SZ,20250815,5.03,1.732,2.8329,13.6877,12.371,1.0813,0.8906,0.8829,94663.9012,94626.3012,57855.1186,476159.423,475970.295,0
301311.SZ,20250815,22.05,8.618,8.618,826.6761,,2.9168,2.6437,2.5924,24000.0,8724.2367,8724.2367,529200.0,192369.4192,0
600335.SH,20250815,6.44,0.7336,2.3439,24.5449,23.8679,0.8443,0.2292,0.2373,149578.8692,149578.8692,46818.041,963287.9176,963287.9176,0
301293.SZ,20250815,66.46,20.6592,25.6282,130.3421,124.5674,5.9348,9.5774,9.213,20598.6987,16094.5692,12974.0267,1368989.5156,1069645.069,0
300537.SZ,20250815,26.8,9.7688,11.1953,,,6.1852,10.7726,10.9848,20831.0179,14392.4989,12558.6273,558271.2797,385718.9705,0
300658.SZ,20250815,6.86,3.8897,5.5697,83.6656,78.2114,1.724,1.5376,1.4213,33276.4105,22540.3035,15741.3875,228276.176,154626.482,0
002733.SZ,20250815,20.62,8.139,12.9895,81.5894,79.2275,2.9553,2.2291,2.233,38421.4913,36886.2759,23112.2674,792251.1506,760595.0091,0
688071.SH,20250815,48.08,3.6945,5.6848,,,3.7611,9.6277,8.8019,8478.9724,8478.9724,5510.4387,407668.993,407668.993,0
601665.SH,20250815,5.89,2.2903,3.7444,7.2692,6.7457,0.7628,2.9007,2.8174,615384.2525,615384.2525,376404.5596,3624613.2472,3624613.2472,0
300523.SZ,20250815,23.32,1.0467,2.1518,,,4.6648,3.8721,3.6835,23263.7638,23235.846,11302.7968,542510.9718,541859.9287,0
603197.SH,20250815,41.95,5.0079,7.1107,29.6198,27.1768,2.7798,1.2757,1.2034,21362.2621,21362.2621,15045.0346,896146.8951,896146.8951,0
000977.SZ,20250815,58.68,5.5593,8.1829,37.6936,35.2884,4.2961,0.7527,0.5998,147213.5122,147042.0889,99897.2119,8638488.8959,8628429.7767,0
300795.SZ,20250815,15.23,1.7547,2.1483,29.337,40.0852,8.9759,6.0585,6.5735,29889.387,17326.5206,14152.3448,455215.364,263882.9087,0
600196.SH,20250815,28.52,2.597,4.4781,27.4959,26.0386,1.6184,1.8545,1.8884,267042.9325,211848.8825,122859.787,7616064.4349,6041930.1289,0
002329.SZ,20250815,3.74,3.2002,3.4889,,,3.5168,1.5218,1.5468,83240.3985,65038.8924,59655.8077,311319.0904,243245.4576,0
600757.SH,20250815,9.57,0.7778,1.7804,12.2895,10.7114,1.2312,1.6423,1.6018,121365.0273,121349.7103,53012.2899,1161463.3113,1161316.7276,0
301598.SZ,20250815,64.21,5.5364,5.5364,37.0896,35.1797,4.0979,7.3369,7.063,5889.7223,1472.4306,1472.4306,378179.0689,94544.7688,0
002949.SZ,20250815,14.23,2.2216,3.9256,22.2639,22.3759,2.0281,2.3906,2.3207,19604.2743,15188.1168,8595.2643,278968.8233,216126.9021,0
601816.SH,20250815,5.39,0.3519,0.7012,20.6535,20.6521,1.3334,6.2554,6.2381,4892567.937,4892567.937,2455697.6065,26370941.1804,26370941.1804,0
688329.SH,20250815,21.95,2.5854,4.3688,,,2.2185,5.2093,5.4014,7720.0,7720.0,4568.7,169454.0,169454.0,0
603050.SH,20250815,16.36,0.9776,3.6486,37.1024,35.9827,3.9158,1.6098,1.5495,40331.9193,40331.9193,10806.6012,659830.1997,659830.1997,0
603311.SH,20250815,11.79,1.7065,3.51,42.7602,30.9337,2.0889,3.5269,3.3615,23588.3907,23588.3907,11467.9471,278107.1264,278107.1264,0
603355.SH,20250815,24.26,0.5085,2.6982,11.307,11.7266,2.744,1.4248,1.4139,57348.1858,57113.9378,10764.1449,1391266.9875,1385584.131,0
000615.SZ,20250815,3.2,1.6412,2.4237,,,,2.2306,2.3087,76297.9719,76250.0287,51632.2709,244153.5101,244000.0918,0
002420.SZ,20250815,7.22,14.1981,19.1954,31.3733,47.424,5.0788,1.1072,1.0502,41150.0,40024.4644,29604.5744,297103.0,288976.633,0
300154.SZ,20250815,9.6,1.8531,3.9639,28.7132,26.3636,2.4979,4.2526,4.443,44955.5201,31530.4451,14740.4551,431572.993,302692.273,0
300719.SZ,20250815,18.7,5.1593,6.194,343.8179,17373.2086,4.6417,7.5129,7.2102,25422.715,17962.0132,14961.4318,475404.7705,335889.6468,0
301308.SZ,20250815,91.62,2.6918,5.1208,77.0068,,5.8577,2.199,2.224,41914.5267,27439.7898,14423.8323,3840208.9363,2514033.5415,0
688549.SH,20250815,8.57,4.3766,5.08,1264.1067,10141.7381,4.1894,12.2974,11.872,147727.6,57773.5989,49773.5989,1266025.532,495119.7426,0
002634.SZ,20250815,4.71,2.6743,4.2195,,,8.5842,1.957,2.5562,45935.2513,44651.4538,28299.4375,216355.0336,210308.3474,0
000859.SZ,20250815,7.05,2.9765,4.1992,,,2.2826,2.7294,2.7378,89597.6271,89585.4021,63501.2387,631663.2711,631577.0848,0
688360.SH,20250815,23.33,4.0532,7.9491,66.5072,59.7748,4.4322,4.222,4.0248,26374.5667,25228.6035,12864.069,615318.6411,588583.3197,0
688737.SH,20250815,24.49,4.7002,8.8998,,,1.5969,1.8711,1.838,11956.4509,11956.4509,6314.4567,292813.4825,292813.4825,0
300286.SZ,20250815,22.74,2.0324,4.1617,33.5797,32.262,2.662,5.3631,5.356,25078.4655,17576.0899,8583.3475,570284.3055,399680.2843,0
603883.SH,20250815,18.2,1.6023,2.9627,26.6513,30.8484,2.0431,0.6187,0.6216,76009.5613,75889.0236,41042.3726,1383374.0157,1381180.2295,0
300517.SZ,20250815,13.02,4.1238,5.2007,113.4316,253.0184,2.5589,6.2182,6.5042,20040.9524,12402.1799,9834.2617,260933.2002,161476.3823,0
600638.SH,20250815,5.99,3.5316,5.6418,49.3663,25.8892,0.8866,1.3802,1.3457,67339.6786,67339.6786,42152.1523,403364.6748,403364.6748,0
300417.SZ,20250815,13.52,3.3819,4.102,123.2032,117.099,3.9944,14.6345,13.9215,13456.32,8699.9738,7172.6355,181929.4464,117623.6458,0
002756.SZ,20250815,35.67,2.5301,2.8877,18.4287,25.0834,1.564,2.3817,2.5429,53910.154,38869.4078,34055.6526,1922975.1932,1386471.7762,0
871245.BJ,20250815,31.98,2.6314,5.4767,76.7896,81.0607,4.7174,4.7036,4.6285,4969.5,3799.5962,1825.6283,158924.61,121511.0865,0
688022.SH,20250815,16.85,3.5345,5.3918,,,4.4596,6.2526,7.4455,17587.8324,17587.8324,11529.5327,296354.9759,296354.9759,0
002404.SZ,20250815,6.52,2.4659,3.761,22.7186,22.5781,1.9481,0.8006,0.7964,56005.1541,45578.7096,29883.602,365153.6047,297173.1866,0
600057.SH,20250815,6.96,0.4999,1.0781,13.7666,12.8483,1.1935,0.0533,0.0544,280636.9661,219251.0201,101661.7309,1953233.2841,1525987.0999,0
000921.SZ,20250815,24.36,1.4554,3.5762,10.0766,9.897,2.3581,0.3637,0.361,138486.1171,91812.2463,37364.77,3373521.8126,2236546.3199,0
002496.SZ,20250815,1.64,1.403,1.4514,,,1.84,8.8298,8.33,150758.9677,118138.6559,114196.4999,247244.707,193747.3957,0
