TS_CODE,TRADE_DATE,PRE_CLOSE,OPEN,HIGH,LOW,CLOSE,VOL,AMOUNT,CHANGE,PCT_CHANGE
399670.SZ,20250815,3369.5734,3383.3303,3602.1789,3383.3303,3586.7533,22459264787.0,524362622092.9,217.1799,0.064453
399671.SZ,20250815,7829.4042,7835.0751,8279.3296,7835.0751,8173.8579,11812211637.0,313784939256.0,344.4537,0.043995
399402.SZ,20250815,3174.3776,3181.4629,3325.3627,3180.4436,3307.2057,44070616072.0,844754831975.0,132.8281,0.041844
399403.SZ,20250815,7846.345,7850.7592,8127.1532,7850.7592,8048.5377,15122730567.0,494201547754.1,202.1927,0.025769
H30261.CSI,20250815,5064.6875,5074.5587,5117.1822,5074.5587,5117.1822,106281866041.0,2209448793717.0,52.4947,0.010365
H30260.CSI,20250815,4797.8549,4805.4188,4937.0462,4805.4188,4937.0462,44284168380.0,1163602129500.0,139.1913,0.029011
399983.SZ,20250815,2128.856,2137.2971,2159.9211,2114.6778,2157.4246,1925827360.0,13475603960.97,28.5686,0.01342
H20250.CSI,20250815,8063.0317,8056.3244,8180.5664,8006.2418,8113.2435,,,50.2118,0.006227
H20251.CSI,20250815,5855.2759,5881.3374,6065.1506,5861.9066,6065.1506,,,209.8747,0.035844
H20252.CSI,20250815,7261.2376,7372.735,7520.9102,7365.1344,7520.9102,,,259.6726,0.035761
H20253.CSI,20250815,5161.4815,5224.953,5349.494,5224.953,5349.494,,,188.0125,0.036426
H20254.CSI,20250815,10863.9075,10885.1306,11103.0162,10885.1306,11103.0162,,,239.1087,0.022009
H20255.CSI,20250815,13553.5176,13677.82,13818.827,13617.83,13818.827,,,265.3094,0.019575
H20256.CSI,20250815,4103.7745,4140.0637,4359.2204,4140.0637,4359.2204,,,255.4459,0.062247
H20257.CSI,20250815,8922.7707,9090.8757,9473.2715,9090.8757,9473.2715,,,550.5008,0.061696
H20258.CSI,20250815,6710.9484,6744.2551,6841.3078,6744.2551,6837.2612,,,126.3128,0.018822
H20259.CSI,20250815,4109.1748,4089.4735,4114.3774,4054.744,4114.3774,,,5.2026,0.001266
H30263.CSI,20250815,3272.0064,3277.0935,3360.9446,3268.2336,3355.3705,18131649974.0,372836261671.0,83.3641,0.025478
CNYX,20250815,114.4791,114.4748,114.6265,114.2776,114.3717,0.0,0.0,-0.1074,-0.000938
CNYR,20250815,107.0595,107.0554,107.1974,106.8711,106.959,0.0,0.0,-0.1005,-0.000939
H20260.CSI,20250815,6977.455,6988.455,7181.0826,6988.455,7181.0826,,,203.6276,0.029184
H20261.CSI,20250815,7396.5417,7410.9578,7475.356,7410.9578,7475.356,,,78.8143,0.010656
H20262.CSI,20250815,3149.7417,3163.5682,3192.0103,3132.2141,3192.0103,,,42.2686,0.01342
H50039.CSI,20250815,2025.2582,2024.7975,2145.8682,2024.7975,2134.718,11313684164.0,478001408131.0,109.4598,0.054047
000998.SH,20250815,2263.1159,2263.2068,2410.9025,2263.2068,2400.9012,29862086573.0,1094296898765.0,137.7853,0.060883
000801.SH,20250815,3836.6311,3851.6022,3916.293,3851.6022,3916.293,22391901042.0,360781405128.0,79.6619,0.020764
000805.SH,20250815,5374.167,5404.3384,5489.0915,5351.6851,5478.4935,16973366618.0,256591560507.0,104.3265,0.019413
000803.SH,20250815,8557.6188,8524.1467,8539.357,8464.8191,8464.8191,43358187527.0,496853621874.0,-92.7997,-0.010844
000804.SH,20250815,15719.7034,15705.2434,15783.0145,15584.7351,15783.0145,15743489034.0,124073278538.0,63.3111,0.004027
000833.SH,20250815,276.8283,276.889,276.9583,276.8846,276.9583,74200.0,751855699.0,0.13,0.00047
000846.SH,20250815,1301.5198,1303.9846,1328.983,1301.2042,1324.8153,39939958582.0,788389907868.0,23.2955,0.017899
H50036.CSI,20250815,8844.6477,8853.8482,8944.7393,8687.9286,8763.7654,10325870489.0,221124719824.0,-80.8823,-0.009145
399967.SZ,20250815,12593.7744,12609.8385,12829.8892,12462.3325,12689.0334,19848450762.0,424381416944.5,95.259,0.007564
399405.SZ,20250815,2377.7572,2382.8026,2561.8785,2382.8026,2555.1815,16863915922.0,771936824150.0,177.4243,0.074618
399406.SZ,20250815,12797.3352,12815.1967,12885.1332,12710.0863,12877.6383,18096249202.0,171545227722.8,80.3031,0.006275
399407.SZ,20250815,2471.9387,2476.8389,2603.9852,2476.8389,2602.7105,25272809732.0,657473858847.0,130.7718,0.052903
399408.SZ,20250815,14659.511,14661.617,14686.2089,14467.5085,14663.9262,26178738740.0,197593826838.3,4.4152,0.000301
399409.SZ,20250815,5327.4272,5344.7374,5595.5579,5344.7374,5593.1893,33509176997.0,623774659786.0,265.7621,0.049886
399410.SZ,20250815,2215.3679,2218.9616,2374.5906,2218.9616,2320.5259,4631886073.0,156018234818.4,105.158,0.047468
000975.SH,20250815,1109.8264,1114.007,1154.895,1114.007,1154.895,5184675937.0,142580387413.0,45.0686,0.040609
H20269.CSI,20250815,24257.0094,24101.3319,24186.2044,23987.2342,23987.2342,,,-269.7752,-0.011122
H20270.CSI,20250815,20871.8181,20730.7049,20873.5548,20624.5633,20627.2004,,,-244.6177,-0.01172
H40039.CSI,20250815,2238.1378,2268.0977,2359.1032,2268.0977,2359.1032,,,120.9654,0.054047
H40036.CSI,20250815,9762.0144,9797.9251,9813.8068,9621.4775,9672.743,,,-89.2714,-0.009145
CN2010,20250815,9198.8128,9217.2845,9594.501,9217.2845,9594.501,117788421555.0,1921908241661.71,395.6882,0.043015
CN2011,20250815,6969.0337,6986.1308,7285.3762,6986.1308,7281.0121,191734522781.0,3680000755627.11,311.9784,0.044766
CN2012,20250815,3788.4473,3793.2395,4089.1768,3793.2395,4082.2202,51972103856.0,1535571168410.35,293.7729,0.077544
CN2310,20250815,8514.5305,8535.6187,8880.0915,8496.7114,8770.3453,19042638970.0,751695204523.99,255.8148,0.030044
CN2311,20250815,5431.1372,5439.673,5595.9417,5436.9182,5584.5378,251189994240.0,4440734119770.82,153.4006,0.028245
CN2312,20250815,5948.04,5956.5307,6157.9758,5955.2278,6139.7208,93485843684.0,2283852341245.08,191.6808,0.032226
CN2313,20250815,6718.0604,6721.5414,6921.233,6710.554,6881.6746,47864301055.0,1169978348984.94,163.6142,0.024354
CN2314,20250815,6024.1175,6029.868,6197.4874,6019.6936,6168.8112,87669445823.0,1803166391849.35,144.6937,0.024019
CN2315,20250815,4716.1138,4726.7551,4876.8055,4726.7551,4873.0868,65437158192.0,1197310884211.99,156.973,0.033284
CN2316,20250815,5948.3442,5964.4924,6160.56,5964.4924,6160.56,98083390225.0,1440256843709.48,212.2158,0.035676
CN2319,20250815,3283.0354,3296.628,3348.1331,3258.8495,3336.0817,31375531581.0,343965712276.98,53.0463,0.016158
CN2320,20250815,2795.7569,2794.3655,2797.3506,2765.5978,2779.7606,20456362942.0,166896423978.71,-15.9963,-0.005722
CN2321,20250815,11812.2355,11819.5003,11914.8318,11717.9723,11779.4337,26888807417.0,371133993032.49,-32.8018,-0.002777
CN2322,20250815,13178.1327,13185.8882,13554.5857,13162.7172,13481.2886,16839230504.0,486174600889.12,303.1559,0.023004
CN2350,20250815,2838.4678,2847.7266,2968.5095,2847.7266,2964.0644,8126470891.0,119082980783.77,125.5966,0.044248
CN2351,20250815,11954.042,11978.5149,12463.3591,11978.5149,12430.9205,24622869487.0,614167511065.97,476.8785,0.039893
CN2353,20250815,2750.0107,2749.7625,2752.2957,2709.6685,2728.3818,8787078849.0,70058016415.49,-21.6289,-0.007865
CN2355,20250815,4655.5001,4655.5325,4809.0459,4642.082,4780.8887,14451382982.0,383103242878.79,125.3886,0.026933
CN2356,20250815,13088.4279,13100.2762,13458.2103,13093.4783,13418.2212,13061713470.0,338433161749.98,329.7933,0.025197
CN2357,20250815,4512.9306,4515.7845,4657.5904,4494.877,4586.4964,25977346497.0,373078725700.46,73.5658,0.016301
CN2358,20250815,5219.3764,5244.1152,5420.2564,5220.9454,5400.4971,12733176750.0,268899568663.66,181.1207,0.034702
CN2360,20250815,7222.9639,7235.0818,7546.6816,7235.0818,7546.6816,22419013155.0,612797066030.74,323.7177,0.044818
CN2361,20250815,4047.8154,4032.1854,4176.387,4031.5993,4169.1241,13811428033.0,193986922209.31,121.3087,0.029969
39936201.SZ,20250815,7806.6853,7810.7419,8292.449,7810.7419,8265.1009,24054386587.0,823705488525.34,458.4156,0.058721
CN2363,20250815,6431.361,6427.0356,7357.0628,6427.0356,7231.6274,12529450827.0,642552247599.63,800.2664,0.124432
39936501.SZ,20250815,15074.1839,15118.959,15139.1949,14889.4516,15060.3899,6182005038.0,71467954350.52,-13.794,-0.000915
CN2366,20250815,2364.8898,2433.5519,2448.4669,2366.2066,2441.0849,18971135844.0,304687953636.0,76.1951,0.032219
CN2367,20250815,3745.1707,3754.0384,3871.5447,3740.1569,3861.9082,5107908583.0,50634770933.72,116.7375,0.03117
CN2368,20250815,8613.0679,8626.501,8736.9586,8488.9974,8672.6653,12168657837.0,296343594934.75,59.5974,0.006919
CN2369,20250815,2047.4662,2052.7615,2088.1877,2052.047,2065.1972,17528311115.0,404563322090.3,17.731,0.00866
CN2370,20250815,4867.3239,4881.0694,5061.39,4877.5287,5050.2894,57153424638.0,1571182414701.93,182.9655,0.037591
CN2371,20250815,10298.8035,10312.0892,10379.0291,10243.2571,10315.6004,83232969903.0,861980269181.94,16.7969,0.001631
CN2372,20250815,5216.8377,5226.1245,5439.8923,5224.3892,5405.9652,17117371220.0,711808646785.34,189.1275,0.036253
CN2373,20250815,13569.5712,13578.5859,13648.4969,13391.2525,13475.1684,31505597227.0,362960372961.81,-94.4028,-0.006957
CN2374,20250815,4290.9916,4306.9703,4424.7299,4300.8316,4420.8324,12571821970.0,331886536131.38,129.8408,0.030259
CN2375,20250815,7126.4217,7147.2634,7226.6545,7106.6083,7218.0054,22998270006.0,217231707501.39,91.5837,0.012851
CN2376,20250815,5793.0358,5824.6283,6090.3204,5816.7703,6088.5203,27464231448.0,527487231785.21,295.4845,0.051007
CN2377,20250815,9037.4369,9054.6571,9247.0494,9021.412,9247.0494,28729102670.0,281788188718.74,209.6125,0.023194
CN2378,20250815,3309.2681,3314.1834,3403.7336,3311.6463,3392.7477,81622946527.0,1716878517698.25,83.4796,0.025226
CN2381,20250815,5360.251,5367.3175,5401.5398,5292.0142,5314.3007,5644664076.0,47419788487.15,-45.9503,-0.008572
CN2382,20250815,3928.9228,3961.0113,4054.5919,3916.4583,4040.147,38739838287.0,528585979635.51,111.2242,0.028309
CN2383,20250815,3331.9583,3342.5335,3421.1427,3329.8421,3414.0995,50278917743.0,810167181410.35,82.1412,0.024653
CN2384,20250815,5663.7884,5659.3945,5769.7648,5650.7631,5766.2708,19849056951.0,291959849809.49,102.4824,0.018094
CN2385,20250815,13409.042,13429.1888,13671.3268,13383.6579,13507.2755,5677695860.0,163140761791.74,98.2335,0.007326
CN2386,20250815,7519.571,7517.8934,7778.4561,7509.5138,7708.5492,8722728948.0,273099223461.85,188.9782,0.025132
CN2387,20250815,9713.9448,9710.9457,9903.7364,9674.8219,9850.9662,58390190841.0,661954725757.42,137.0214,0.014106
CN2388,20250815,5836.7092,5840.2265,6248.2028,5840.2265,6223.9947,41478464472.0,1292800210524.2,387.2855,0.066353
CN2389,20250815,6310.264,6308.4753,6856.9035,6308.4753,6719.7891,14485948626.0,452463710621.67,409.5251,0.064898
CN2390,20250815,4234.7706,4237.797,4240.5423,4169.5992,4193.0832,10237227851.0,70808576508.27,-41.6874,-0.009844
CN2391,20250815,4854.8494,4857.2402,4913.0549,4842.9739,4869.4313,23280200721.0,375360686330.53,14.5819,0.003004
CN2392,20250815,3007.3899,3015.6773,3131.7061,3015.6773,3124.2569,40132528096.0,1248587701458.1,116.867,0.03886
CN2393,20250815,4751.242,4769.766,4938.22,4769.766,4928.4562,9738807222.0,77817128958.27,177.2142,0.037299
CN2394,20250815,10991.0165,10985.1206,11394.6755,10973.1936,11288.9281,7345511492.0,249879593230.28,297.9116,0.027105
CN2395,20250815,7973.3615,8037.7728,8284.9468,7899.2119,8248.1341,19523769582.0,320552242454.89,274.7726,0.034461
CN2396,20250815,25546.637,25563.8142,26167.7425,25544.148,25876.9517,3472313035.0,139590001434.58,330.3147,0.01293
CN2397,20250815,2486.1344,2480.3751,2545.8058,2480.3751,2536.1917,19591781040.0,268840552546.63,50.0573,0.020135
CN2398,20250815,17702.9806,17722.2799,18224.085,17722.2799,18187.4557,9521459098.0,346119418540.2,484.4751,0.027367
CN2399,20250815,10968.7905,10983.6659,11230.4392,10963.245,11193.7575,74245243307.0,1283580950040.17,224.967,0.02051
CN2400,20250815,5520.4018,5527.5894,5681.2245,5522.631,5666.647,153106604015.0,3000477276061.34,146.2452,0.026492
CN2401,20250815,5236.1526,5249.0934,5417.893,5249.0934,5416.3103,163520548417.0,2637567727921.47,180.1577,0.034407
CN2402,20250815,4785.6616,4796.3433,5015.4866,4794.7537,4988.0948,44070616072.0,844754831975.34,202.4332,0.0423
CN2403,20250815,10200.4607,10206.1993,10565.1281,10206.1993,10463.7585,15122730567.0,494201547753.97,263.2978,0.025812
CN2405,20250815,3145.0018,3151.6753,3389.2945,3151.6753,3380.4504,16863915922.0,771936824150.02,235.4486,0.074864
CN2406,20250815,18573.1203,18599.0432,18703.5407,18449.3782,18692.6469,18096249202.0,171545227722.84,119.5266,0.006435
CN2407,20250815,2927.1843,2932.9869,3083.7622,2932.9869,3082.2492,25272809732.0,657473858846.57,155.0649,0.052974
CN2408,20250815,19804.8538,19807.699,19841.554,19560.834,19826.4012,26178738740.0,197593826838.19,21.5474,0.001088
CN2409,20250815,6027.343,6046.9274,6330.669,6046.9274,6328.0209,33509176997.0,623774659784.9,300.6779,0.049886
CN2410,20250815,2552.2208,2556.3609,2735.6538,2556.3609,2673.3685,4631886073.0,156018234818.45,121.1477,0.047468
CN2550,20250815,11299.6808,11311.8049,11496.579,11294.3243,11428.0216,14251938949.0,324906273652.96,128.3408,0.011358
CN2551,20250815,9436.5877,9450.8463,9914.197,9450.8463,9888.9186,12301934780.0,309057861417.47,452.3309,0.047934
CN2552,20250815,12242.5638,12257.3367,12380.0443,12220.6554,12281.74,12434398482.0,257629053428.33,39.1762,0.0032
CN2553,20250815,9048.1276,9085.7996,9271.7951,9078.7883,9236.6532,5691987956.0,204298729960.92,188.5256,0.020836
CN2554,20250815,11430.0992,11439.3328,11603.8171,11413.7419,11570.2369,15248045993.0,269465543190.39,140.1377,0.01226
CN2555,20250815,8569.0893,8572.4622,8643.4992,8484.4138,8519.773,17449438148.0,236695390354.73,-49.3163,-0.005755
CN2613,20250815,4319.1631,4336.0696,4366.345,4216.0425,4278.9811,1722129386.0,12935204373.75,-40.182,-0.009303
CN2614,20250815,3718.1827,3770.7184,3830.3012,3724.427,3826.042,23445992382.0,332852270786.01,107.8593,0.029009
CN2615,20250815,4016.543,4031.5502,4224.3865,4031.5502,4218.6489,27653076864.0,647157125387.88,202.1059,0.050318
CN2616,20250815,8894.3976,8889.2323,9087.6266,8884.4899,9077.0342,16337215452.0,224332275967.18,182.6366,0.020534
CN2617,20250815,13404.6437,13444.4764,13638.2506,13331.0554,13448.8647,2207469264.0,56577327546.49,44.221,0.003299
CN2618,20250815,10561.3417,10556.0803,10879.2082,10531.8609,10822.5342,6756923884.0,172052423228.99,261.1925,0.024731
CN2619,20250815,9799.6375,9788.3692,10353.4005,9776.0148,10297.32,13527310311.0,189233833929.18,497.6825,0.050786
CN2620,20250815,5274.4087,5278.4353,5593.678,5278.4353,5589.7877,39293105170.0,966365762522.78,315.379,0.059794
CN2621,20250815,7664.2668,7661.8406,8751.1573,7661.8406,8515.1851,4124072952.0,246982168943.18,850.9183,0.111024
CN2622,20250815,2289.0817,2296.8305,2310.2676,2273.862,2304.0945,2731231001.0,19282572599.11,15.0128,0.006558
CN2623,20250815,9288.902,9328.7232,9608.7078,9328.7232,9606.1477,75690503050.0,1241937067341.21,317.2457,0.034153
CN2624,20250815,2497.0738,2506.5884,2611.2361,2506.5884,2611.2361,78152023281.0,1413290734607.59,114.1623,0.045718
CN2625,20250815,2233.5572,2240.4376,2359.6823,2240.4376,2357.1153,102886385392.0,2350712717407.0,123.5581,0.055319
CN2626,20250815,1711.2842,1721.4065,1827.1353,1721.4065,1821.9945,30351257221.0,935739440686.85,110.7103,0.064694
CN2627,20250815,2819.4669,2829.9732,2893.5558,2823.621,2890.9691,26402994438.0,463358490815.56,71.5022,0.02536
CN2628,20250815,2356.5427,2369.5428,2492.0739,2369.5428,2491.6339,33629396077.0,668069027965.97,135.0912,0.057326
CN2629,20250815,3446.2746,3451.7515,3530.9875,3443.8424,3530.9875,29165806045.0,321203914841.23,84.7129,0.024581
CN2630,20250815,1628.9949,1637.0515,1726.673,1637.0515,1723.9376,52458259356.0,1486350700496.86,94.9427,0.058283
CN2631,20250815,2885.844,2889.9891,2934.5311,2883.324,2931.4492,57427546392.0,710734085899.75,45.6052,0.015803
CN2632,20250815,6036.3926,6060.9856,6295.3154,6060.9856,6286.0309,30972415015.0,933185218793.56,249.6383,0.041356
CN2633,20250815,6564.2688,6590.4878,6810.0958,6590.4878,6803.9465,73946101226.0,1758092513965.4,239.6777,0.036512
CN2634,20250815,4389.058,4415.8436,4551.2291,4415.0138,4546.8465,23233946665.0,534634474745.47,157.7885,0.03595
CN2635,20250815,1879.8107,1884.3144,1996.162,1884.3144,1993.8419,20083493676.0,825064296362.21,114.0312,0.060661
CN2636,20250815,6508.0981,6526.3767,6972.7874,6526.3767,6946.4897,19158555554.0,577909240397.1,438.3916,0.067361
CN2637,20250815,2349.5176,2360.1512,2437.3674,2358.9923,2434.4968,4044605729.0,20383245347.06,84.9792,0.036169
CN2638,20250815,6470.2916,6516.1882,6891.3266,6497.1728,6862.4415,8231439178.0,253829684937.47,392.1499,0.060608
CN2639,20250815,2342.7335,2380.4032,2383.3044,2337.1428,2377.7822,9846565144.0,152330007057.66,35.0487,0.014961
CN2640,20250815,2608.4532,2611.9839,2790.0483,2611.9839,2787.7118,92578733875.0,2211870941595.01,179.2586,0.068722
CN2641,20250815,2602.5402,2608.2358,2753.0898,2608.2358,2748.1728,56689373612.0,1505065848288.62,145.6326,0.055958
CN2642,20250815,2110.8107,2123.8687,2207.4537,2123.8687,2204.262,31135231979.0,632977324298.16,93.4513,0.044273
CN2643,20250815,3107.3154,3110.4751,3390.4298,3110.4751,3379.9255,21990179995.0,836259851166.35,272.6101,0.087732
CN2644,20250815,4892.3811,4895.9502,4978.8641,4883.7239,4952.2524,19499508810.0,266623253890.71,59.8713,0.012238
CN2645,20250815,13317.4233,13350.7888,13512.5714,13282.7117,13466.564,13550202693.0,232644372352.26,149.1407,0.011199
CN2646,20250815,11197.5761,11204.9768,11412.7963,11170.6547,11323.0323,11421033842.0,191885774995.15,125.4562,0.011204
CN2647,20250815,10204.9848,10201.7938,10511.0646,10181.2868,10447.564,5993464406.0,144076457285.78,242.5792,0.023771
CN2648,20250815,14566.4217,14574.469,14986.9384,14546.0714,14984.754,26111450966.0,589845415604.16,418.3323,0.028719
CN2649,20250815,4053.5775,4077.2816,4139.3857,4061.9146,4124.5315,7922711479.0,130384313406.69,70.954,0.017504
CN2650,20250815,2639.8733,2646.0332,2750.1447,2646.0332,2741.3901,6726917915.0,185079657525.55,101.5168,0.038455
CN2651,20250815,1911.975,1922.3933,1970.2185,1922.0976,1962.0962,6927328573.0,192609263913.27,50.1212,0.026214
CN2652,20250815,3681.1625,3678.0462,3896.7099,3678.0462,3885.8551,8336720104.0,242405048050.2,204.6926,0.055605
CN2653,20250815,3292.7545,3294.9969,3422.3928,3294.9969,3406.272,15856987214.0,393606108462.84,113.5175,0.034475
CN2654,20250815,3061.5635,3051.3514,3149.6603,3051.0186,3143.7756,23535188411.0,309788846480.5,82.2121,0.026853
CN2655,20250815,16499.1576,16554.4922,16975.1419,16554.4922,16962.9087,9952933693.0,341573872754.92,463.7511,0.028108
CN2656,20250815,8421.4998,8442.7945,8748.1047,8442.7945,8735.8752,30972415015.0,933185218793.56,314.3754,0.03733
CN2657,20250815,8318.8347,8353.9175,8606.0398,8348.0439,8596.9515,73946101226.0,1758092513965.4,278.1168,0.033432
CN2658,20250815,5284.6926,5319.4796,5462.3969,5312.9106,5453.1897,23233946665.0,534634474745.47,168.4971,0.031884
CN2659,20250815,5583.0489,5603.9317,5789.4751,5603.9317,5788.7759,116079068282.0,2429301829457.48,205.727,0.036849
CN2660,20250815,2552.3811,2560.4299,2688.0189,2560.4299,2683.5777,24734362111.0,937421982799.41,131.1966,0.051402
CN2661,20250815,7483.6136,7503.8919,7561.4167,7445.7845,7558.2328,22871064933.0,280705172535.13,74.6192,0.009971
CN2662,20250815,2076.5594,2084.3595,2204.7935,2084.3595,2202.749,24418765376.0,947907308127.89,126.1896,0.060769
CN2663,20250815,2289.6466,2294.592,2316.0745,2282.9161,2316.0745,14989466393.0,193453826505.76,26.4279,0.011542
CN2664,20250815,1372.7652,1384.3601,1447.5336,1384.3601,1446.8003,30734011264.0,569619188759.15,74.0351,0.053931
CN2665,20250815,2532.244,2544.119,2593.6261,2538.5467,2593.6261,32242837510.0,564331124121.83,61.3821,0.02424
CN2666,20250815,1808.3517,1814.2802,1917.8915,1814.2802,1917.8915,44002051643.0,1320623195747.47,109.5398,0.060574
CN2667,20250815,4079.919,4083.8643,4527.0026,4083.8643,4512.6329,14341850151.0,630365392514.45,432.7139,0.106059
CN2668,20250815,4766.8063,4777.0877,5114.926,4777.0877,5092.8408,20031451560.0,469992613090.76,326.0345,0.068397
CN2669,20250815,11040.1,11116.9858,11212.6623,10996.8177,11108.6297,5087313991.0,104877087674.57,68.5297,0.006207
CN2670,20250815,4542.6648,4561.2111,4856.8786,4561.2111,4836.0799,22459264787.0,524362622093.25,293.4151,0.064591
CN2671,20250815,10106.9957,10114.3163,10687.8053,10114.3163,10551.6516,11812211637.0,313784939256.03,444.6559,0.043995
CN2354,20250815,10022.3441,10035.0296,10215.4511,9999.9711,10169.7566,40904746063.0,1017883715454.81,147.4125,0.014708
801710.SI,20250815,4949.67,4982.21,5114.4,4974.31,5092.2,10994880000.0,108824540000.0,142.53,0.028796
801720.SI,20250815,2068.33,2078.11,2087.64,2040.27,2057.79,22621310000.0,172600220000.0,-10.54,-0.005096
801730.SI,20250815,7493.71,7534.24,7942.35,7534.24,7931.06,47829830000.0,852913350000.0,437.35,0.058362
801890.SI,20250815,1847.91,1854.69,1907.6,1854.68,1907.19,54729800000.0,884884300000.0,59.28,0.032079
801740.SI,20250815,1792.69,1795.13,1816.82,1768.25,1795.45,20701380000.0,463258130000.0,2.76,0.00154
801880.SI,20250815,7238.17,7251.26,7473.37,7251.26,7461.22,31045140000.0,506300490000.0,223.05,0.030816
801750.SI,20250815,4993.28,4986.64,5274.47,4986.64,5261.95,49237810000.0,1019421100000.0,268.67,0.053806
801760.SI,20250815,773.5,772.29,790.98,771.62,781.22,25050020000.0,255121180000.0,7.72,0.009981
801770.SI,20250815,3616.14,3615.06,3954.57,3615.06,3893.0,21620740000.0,534734600000.0,276.86,0.076562
801780.SI,20250815,4445.77,4442.14,4443.58,4278.15,4303.74,21334060000.0,168724510000.0,-142.03,-0.031947
801790.SI,20250815,1952.79,1953.44,2099.99,1953.44,2079.34,42819870000.0,543574480000.0,126.55,0.064805
801055.SI,20250815,2205.59,2211.18,2347.95,2176.92,2322.81,16425910000.0,154024550000.0,117.22,0.053147
801053.SI,20250815,18800.51,18360.22,18499.85,17891.29,18151.51,2197510000.0,33840490000.0,-649.0,-0.03452
801054.SI,20250815,22689.81,22862.48,23280.79,22037.32,23082.4,5325950000.0,132962230000.0,392.59,0.017302
801711.SI,20250815,5161.9,5226.3,5285.19,5009.25,5100.74,5671550000.0,54833570000.0,-61.16,-0.011848
801712.SI,20250815,8830.43,8850.21,9906.56,8786.87,9787.09,3109170000.0,28879470000.0,956.66,0.108337
801713.SI,20250815,4857.77,4875.16,5024.11,4842.66,4936.23,2214150000.0,25111500000.0,78.46,0.016151
801721.SI,20250815,3474.95,3481.35,3541.4,3427.84,3444.06,2335090000.0,16549610000.0,-30.89,-0.008889
801722.SI,20250815,3568.5,3566.26,3647.88,3475.36,3516.07,1545240000.0,9239300000.0,-52.43,-0.014692
801723.SI,20250815,2281.55,2300.07,2321.47,2232.19,2257.97,11782620000.0,67931420000.0,-23.58,-0.010335
801724.SI,20250815,1770.88,1781.67,1812.12,1751.25,1780.53,4532710000.0,39364530000.0,9.65,0.005449
801731.SI,20250815,12704.56,12864.22,14123.25,12782.63,14002.3,4347690000.0,77133560000.0,1297.74,0.102148
801733.SI,20250815,30845.13,31099.62,34483.16,30800.5,33925.44,6616820000.0,119065840000.0,3080.31,0.099864
801076.SI,20250815,6333.95,6415.41,6497.16,6225.82,6284.59,3818700000.0,36148560000.0,-49.36,-0.007793
801741.SI,20250815,16873.0,17009.03,17413.16,16195.1,16458.83,1417000000.0,24390790000.0,-414.17,-0.024546
801742.SI,20250815,10307.91,10321.87,10520.88,10012.87,10316.83,4243470000.0,121468720000.0,8.92,0.000865
801743.SI,20250815,22920.31,22813.34,26261.45,22680.97,23441.49,3968580000.0,110856660000.0,521.18,0.022739
801744.SI,20250815,3404.52,3417.85,3462.12,3272.94,3400.46,3696970000.0,51796040000.0,-4.06,-0.001193
801881.SI,20250815,3371.92,3373.17,3666.45,3328.02,3604.75,876430000.0,17040320000.0,232.83,0.06905
801203.SI,20250815,3470.13,3472.81,3625.59,3440.51,3524.09,9668590000.0,74887260000.0,53.96,0.01555
801204.SI,20250815,5014.3,5005.14,5137.64,4988.6,5061.74,624510000.0,9620960000.0,47.44,0.009461
850551.SI,20250815,3908.98,3917.33,4141.5,3870.57,4105.98,6519230000.0,53106200000.0,197.0,0.050397
850552.SI,20250815,5709.39,5725.35,6121.97,5629.23,6049.2,7536560000.0,75918430000.0,339.81,0.059518
850553.SI,20250815,3362.08,3369.86,3501.98,3287.45,3462.08,2370110000.0,24999930000.0,100.0,0.029743
850531.SI,20250815,19156.28,18710.99,18826.2,18222.76,18478.5,1588130000.0,30809480000.0,-677.78,-0.035382
850544.SI,20250815,13811.89,14096.57,14369.29,13650.09,14218.79,1674070000.0,34411000000.0,406.9,0.02946
857221.SI,20250815,3564.99,3562.75,3644.29,3471.95,3512.62,1545240000.0,9239300000.0,-52.37,-0.01469
857251.SI,20250815,4336.4,4336.98,4496.25,4272.5,4362.29,3573620000.0,18723820000.0,25.89,0.00597
857241.SI,20250815,2247.29,2254.22,2309.67,2232.78,2281.41,684780000.0,4578290000.0,34.12,0.015183
857242.SI,20250815,1426.71,1430.4,1444.19,1392.89,1401.86,587210000.0,5219690000.0,-24.85,-0.017418
857243.SI,20250815,1464.52,1491.05,1531.3,1471.13,1526.72,758650000.0,7229150000.0,62.2,0.042471
857244.SI,20250815,2122.99,2134.94,2185.33,2094.53,2131.07,2502050000.0,22337400000.0,8.08,0.003806
857321.SI,20250815,6504.91,6524.46,6615.11,6460.33,6539.96,2015390000.0,28263820000.0,35.05,0.005388
857323.SI,20250815,8156.89,8192.17,8466.81,8114.15,8364.12,951990000.0,10683390000.0,207.23,0.025406
857334.SI,20250815,3756.73,3745.89,3870.01,3715.87,3851.19,385550000.0,3028050000.0,94.46,0.025144
857336.SI,20250815,1425.5,1443.07,1635.1,1430.62,1610.41,3657200000.0,91709340000.0,184.91,0.129716
857344.SI,20250815,10761.96,10757.6,11212.79,10650.65,11087.14,4475170000.0,46951910000.0,325.18,0.030216
857411.SI,20250815,16873.34,17009.37,17413.51,16195.42,16459.16,1417000000.0,24390790000.0,-414.18,-0.024546
857421.SI,20250815,10224.24,10238.09,10435.49,9931.6,10233.09,4243470000.0,121468720000.0,8.85,0.000866
